variant,seed,score_base_start,alpha,threshold,alloc,gap_min,gap_max,ret_pct,dd_pct,trades
mlp_h40_e280_gt5,382,2025-01-01,16,0.64,0.998,-0.001,0.0255,51.32305987000001,22.838166778448425,64
mlp_h40_e280_gt5,382,2025-01-01,16,0.64,0.998,-0.0005,0.0265,17.085323890000083,27.079106521099618,63
mlp_h40_e280_gt5,382,2025-01-01,16,0.64,0.9998,-0.001,0.0255,48.49305987000001,22.838166778448425,64
mlp_h40_e280_gt5,382,2025-01-01,16,0.64,0.9998,-0.0005,0.0265,15.395323890000046,28.18799166819578,63
mlp_h40_e280_gt5,430,2024-07-01,14,0.58,0.998,-0.001,0.0255,-47.90471183999998,51.66243079057702,58
mlp_h40_e280_gt5,430,2024-07-01,14,0.58,0.998,-0.0005,0.0265,-48.00471183999998,51.75907119318804,59
mlp_h40_e280_gt5,430,2024-07-01,14,0.58,0.9998,-0.001,0.0255,-47.90471183999998,51.66243079057702,58
mlp_h40_e280_gt5,430,2024-07-01,14,0.58,0.9998,-0.0005,0.0265,-48.00471183999998,51.75907119318804,59
mlp_h40_e280_gt5,430,2024-07-01,14,0.6,0.998,-0.001,0.0255,-47.90471183999998,51.66243079057702,58
mlp_h40_e280_gt5,430,2024-07-01,14,0.6,0.998,-0.0005,0.0265,-48.00471183999998,51.75907119318804,59
mlp_h40_e280_gt5,430,2024-07-01,14,0.6,0.9998,-0.001,0.0255,-47.90471183999998,51.66243079057702,58
mlp_h40_e280_gt5,430,2024-07-01,14,0.6,0.9998,-0.0005,0.0265,-48.00471183999998,51.75907119318804,59
mlp_h40_e280_gt5,430,2024-07-01,14,0.64,0.998,-0.001,0.0255,-47.90471183999998,51.66243079057702,58
mlp_h40_e280_gt5,430,2024-07-01,14,0.64,0.998,-0.0005,0.0265,-48.00471183999998,51.75907119318804,59
mlp_h40_e280_gt5,430,2024-07-01,14,0.64,0.9998,-0.001,0.0255,-47.90471183999998,51.66243079057702,58
mlp_h40_e280_gt5,430,2024-07-01,14,0.64,0.9998,-0.0005,0.0265,-48.00471183999998,51.75907119318804,59
mlp_h40_e280_gt5,430,2024-07-01,15,0.58,0.998,-0.001,0.0255,-55.67179717999997,57.52827985443992,59
mlp_h40_e280_gt5,430,2024-07-01,15,0.58,0.998,-0.0005,0.0265,-55.92179717999998,57.769880860967504,60
mlp_h40_e280_gt5,430,2024-07-01,15,0.58,0.9998,-0.001,0.0255,-55.67179717999997,57.52827985443992,59
mlp_h40_e280_gt5,430,2024-07-01,15,0.58,0.9998,-0.0005,0.0265,-55.77179717999998,57.62492025705096,60
mlp_h40_e280_gt5,430,2024-07-01,15,0.6,0.998,-0.001,0.0255,-55.67179717999997,57.52827985443992,59
mlp_h40_e280_gt5,430,2024-07-01,15,0.6,0.998,-0.0005,0.0265,-55.92179717999998,57.769880860967504,60
mlp_h40_e280_gt5,430,2024-07-01,15,0.6,0.9998,-0.001,0.0255,-55.67179717999997,57.52827985443992,59
mlp_h40_e280_gt5,430,2024-07-01,15,0.6,0.9998,-0.0005,0.0265,-55.77179717999998,57.62492025705096,60
mlp_h40_e280_gt5,430,2024-07-01,15,0.64,0.998,-0.001,0.0255,-55.67179717999997,57.52827985443992,59
mlp_h40_e280_gt5,430,2024-07-01,15,0.64,0.998,-0.0005,0.0265,-55.92179717999998,57.769880860967504,60
mlp_h40_e280_gt5,430,2024-07-01,15,0.64,0.9998,-0.001,0.0255,-55.67179717999997,57.52827985443992,59
mlp_h40_e280_gt5,430,2024-07-01,15,0.64,0.9998,-0.0005,0.0265,-55.77179717999998,57.62492025705096,60
mlp_h40_e280_gt5,430,2024-07-01,16,0.58,0.998,-0.001,0.0255,-17.599296069999948,56.68569995296841,63
mlp_h40_e280_gt5,430,2024-07-01,16,0.58,0.998,-0.0005,0.0265,-17.69929606999995,56.77216531722834,64
mlp_h40_e280_gt5,430,2024-07-01,16,0.58,0.9998,-0.001,0.0255,-17.58929606999995,56.67705341654242,63
mlp_h40_e280_gt5,430,2024-07-01,16,0.58,0.9998,-0.0005,0.0265,-17.689296069999948,56.76351878080234,64
mlp_h40_e280_gt5,430,2024-07-01,16,0.6,0.998,-0.001,0.0255,-17.599296069999948,56.68569995296841,63
mlp_h40_e280_gt5,430,2024-07-01,16,0.6,0.998,-0.0005,0.0265,-17.69929606999995,56.77216531722834,64
mlp_h40_e280_gt5,430,2024-07-01,16,0.6,0.9998,-0.001,0.0255,-17.58929606999995,56.67705341654242,63
mlp_h40_e280_gt5,430,2024-07-01,16,0.6,0.9998,-0.0005,0.0265,-17.689296069999948,56.76351878080234,64
mlp_h40_e280_gt5,430,2024-07-01,16,0.64,0.998,-0.001,0.0255,-17.599296069999948,56.68569995296841,63
mlp_h40_e280_gt5,430,2024-07-01,16,0.64,0.998,-0.0005,0.0265,-17.69929606999995,56.77216531722834,64
mlp_h40_e280_gt5,430,2024-07-01,16,0.64,0.9998,-0.001,0.0255,-17.58929606999995,56.67705341654242,63
mlp_h40_e280_gt5,430,2024-07-01,16,0.64,0.9998,-0.0005,0.0265,-17.689296069999948,56.76351878080234,64
mlp_h40_e280_gt5,430,2025-01-01,14,0.58,0.998,-0.001,0.0255,-47.90471183999998,51.66243079057702,58
mlp_h40_e280_gt5,430,2025-01-01,14,0.58,0.998,-0.0005,0.0265,-48.00471183999998,51.75907119318804,59
mlp_h40_e280_gt5,430,2025-01-01,14,0.58,0.9998,-0.001,0.0255,-47.90471183999998,51.66243079057702,58
mlp_h40_e280_gt5,430,2025-01-01,14,0.58,0.9998,-0.0005,0.0265,-48.00471183999998,51.75907119318804,59
mlp_h40_e280_gt5,430,2025-01-01,14,0.6,0.998,-0.001,0.0255,-47.90471183999998,51.66243079057702,58
mlp_h40_e280_gt5,430,2025-01-01,14,0.6,0.998,-0.0005,0.0265,-48.00471183999998,51.75907119318804,59
mlp_h40_e280_gt5,430,2025-01-01,14,0.6,0.9998,-0.001,0.0255,-47.90471183999998,51.66243079057702,58
mlp_h40_e280_gt5,430,2025-01-01,14,0.6,0.9998,-0.0005,0.0265,-48.00471183999998,51.75907119318804,59
mlp_h40_e280_gt5,430,2025-01-01,14,0.64,0.998,-0.001,0.0255,-47.90471183999998,51.66243079057702,58
mlp_h40_e280_gt5,430,2025-01-01,14,0.64,0.998,-0.0005,0.0265,-48.00471183999998,51.75907119318804,59
mlp_h40_e280_gt5,430,2025-01-01,14,0.64,0.9998,-0.001,0.0255,-47.90471183999998,51.66243079057702,58
mlp_h40_e280_gt5,430,2025-01-01,14,0.64,0.9998,-0.0005,0.0265,-48.00471183999998,51.75907119318804,59
mlp_h40_e280_gt5,430,2025-01-01,15,0.58,0.998,-0.001,0.0255,-43.89179717999998,57.5163466202132,60
mlp_h40_e280_gt5,430,2025-01-01,15,0.58,0.998,-0.0005,0.0265,-44.14179717999998,57.612987022824235,61
mlp_h40_e280_gt5,430,2025-01-01,15,0.58,0.9998,-0.001,0.0255,-43.89179717999998,57.5163466202132,60
mlp_h40_e280_gt5,430,2025-01-01,15,0.58,0.9998,-0.0005,0.0265,-43.99179717999998,57.612987022824235,61
mlp_h40_e280_gt5,430,2025-01-01,15,0.6,0.998,-0.001,0.0255,-43.89179717999998,57.5163466202132,60
mlp_h40_e280_gt5,430,2025-01-01,15,0.6,0.998,-0.0005,0.0265,-44.14179717999998,57.612987022824235,61
mlp_h40_e280_gt5,430,2025-01-01,15,0.6,0.9998,-0.001,0.0255,-43.89179717999998,57.5163466202132,60
mlp_h40_e280_gt5,430,2025-01-01,15,0.6,0.9998,-0.0005,0.0265,-43.99179717999998,57.612987022824235,61
mlp_h40_e280_gt5,430,2025-01-01,15,0.64,0.998,-0.001,0.0255,-43.89179717999998,57.5163466202132,60
mlp_h40_e280_gt5,430,2025-01-01,15,0.64,0.998,-0.0005,0.0265,-44.14179717999998,57.612987022824235,61
mlp_h40_e280_gt5,430,2025-01-01,15,0.64,0.9998,-0.001,0.0255,-43.89179717999998,57.5163466202132,60
mlp_h40_e280_gt5,430,2025-01-01,15,0.64,0.9998,-0.0005,0.0265,-43.99179717999998,57.612987022824235,61
mlp_h40_e280_gt5,430,2025-01-01,16,0.58,0.998,-0.001,0.0255,-19.539296069999946,55.07744417773382,63
mlp_h40_e280_gt5,430,2025-01-01,16,0.58,0.998,-0.0005,0.0265,-19.509296069999948,55.16390954199374,64
mlp_h40_e280_gt5,430,2025-01-01,16,0.58,0.9998,-0.001,0.0255,-19.529296069999948,55.06879764130782,63
mlp_h40_e280_gt5,430,2025-01-01,16,0.58,0.9998,-0.0005,0.0265,-19.629296069999945,55.15526300556775,64
mlp_h40_e280_gt5,430,2025-01-01,16,0.6,0.998,-0.001,0.0255,-19.539296069999946,55.07744417773382,63
mlp_h40_e280_gt5,430,2025-01-01,16,0.6,0.998,-0.0005,0.0265,-19.509296069999948,55.16390954199374,64
mlp_h40_e280_gt5,430,2025-01-01,16,0.6,0.9998,-0.001,0.0255,-19.529296069999948,55.06879764130782,63
mlp_h40_e280_gt5,430,2025-01-01,16,0.6,0.9998,-0.0005,0.0265,-19.629296069999945,55.15526300556775,64
mlp_h40_e280_gt5,430,2025-01-01,16,0.64,0.998,-0.001,0.0255,-19.539296069999946,55.07744417773382,63
mlp_h40_e280_gt5,430,2025-01-01,16,0.64,0.998,-0.0005,0.0265,-19.509296069999948,55.16390954199374,64
mlp_h40_e280_gt5,430,2025-01-01,16,0.64,0.9998,-0.001,0.0255,-19.529296069999948,55.06879764130782,63
mlp_h40_e280_gt5,430,2025-01-01,16,0.64,0.9998,-0.0005,0.0265,-19.629296069999945,55.15526300556775,64
mlp_h40_e280_gt5,462,2024-07-01,14,0.58,0.998,-0.001,0.0255,-14.862730410000037,47.58221930073526,57
mlp_h40_e280_gt5,462,2024-07-01,14,0.58,0.998,-0.0005,0.0265,-3.2497221500000117,51.146424232242474,57
mlp_h40_e280_gt5,462,2024-07-01,14,0.58,0.9998,-0.001,0.0255,-14.772730410000046,47.50687905843752,57
mlp_h40_e280_gt5,462,2024-07-01,14,0.58,0.9998,-0.0005,0.0265,-3.2497221500000117,51.146424232242474,57
mlp_h40_e280_gt5,462,2024-07-01,14,0.6,0.998,-0.001,0.0255,-14.862730410000037,47.58221930073526,57
mlp_h40_e280_gt5,462,2024-07-01,14,0.6,0.998,-0.0005,0.0265,-3.2497221500000117,51.146424232242474,57
mlp_h40_e280_gt5,462,2024-07-01,14,0.6,0.9998,-0.001,0.0255,-14.772730410000046,47.50687905843752,57
mlp_h40_e280_gt5,462,2024-07-01,14,0.6,0.9998,-0.0005,0.0265,-3.2497221500000117,51.146424232242474,57
mlp_h40_e280_gt5,462,2024-07-01,14,0.64,0.998,-0.001,0.0255,-14.862730410000037,47.58221930073526,57
mlp_h40_e280_gt5,462,2024-07-01,14,0.64,0.998,-0.0005,0.0265,-3.2497221500000117,51.146424232242474,57
mlp_h40_e280_gt5,462,2024-07-01,14,0.64,0.9998,-0.001,0.0255,-14.772730410000046,47.50687905843752,57
mlp_h40_e280_gt5,462,2024-07-01,14,0.64,0.9998,-0.0005,0.0265,-3.2497221500000117,51.146424232242474,57
mlp_h40_e280_gt5,462,2024-07-01,15,0.58,0.998,-0.001,0.0255,-17.09128540000001,47.96031930512182,58
mlp_h40_e280_gt5,462,2024-07-01,15,0.58,0.998,-0.0005,0.0265,17.99360217000001,45.43073556795293,58
mlp_h40_e280_gt5,462,2024-07-01,15,0.58,0.9998,-0.001,0.0255,-17.09128540000001,47.96031930512182,58
mlp_h40_e280_gt5,462,2024-07-01,15,0.58,0.9998,-0.0005,0.0265,12.185469329999975,49.73515217927862,58
mlp_h40_e280_gt5,462,2024-07-01,15,0.6,0.998,-0.001,0.0255,-17.09128540000001,47.96031930512182,58
mlp_h40_e280_gt5,462,2024-07-01,15,0.6,0.998,-0.0005,0.0265,17.99360217000001,45.43073556795293,58
mlp_h40_e280_gt5,462,2024-07-01,15,0.6,0.9998,-0.001,0.0255,-17.09128540000001,47.96031930512182,58
mlp_h40_e280_gt5,462,2024-07-01,15,0.6,0.9998,-0.0005,0.0265,12.185469329999975,49.73515217927862,58
mlp_h40_e280_gt5,462,2024-07-01,15,0.64,0.998,-0.001,0.0255,-17.09128540000001,47.96031930512182,58
mlp_h40_e280_gt5,462,2024-07-01,15,0.64,0.998,-0.0005,0.0265,17.99360217000001,45.43073556795293,58
mlp_h40_e280_gt5,462,2024-07-01,15,0.64,0.9998,-0.001,0.0255,-17.09128540000001,47.96031930512182,58
mlp_h40_e280_gt5,462,2024-07-01,15,0.64,0.9998,-0.0005,0.0265,12.185469329999975,49.73515217927862,58
mlp_h40_e280_gt5,462,2024-07-01,16,0.58,0.998,-0.001,0.0255,-9.46773156000007,44.36913548447088,58
mlp_h40_e280_gt5,462,2024-07-01,16,0.58,0.998,-0.0005,0.0265,6.343270029999948,47.550067647413655,60
mlp_h40_e280_gt5,462,2024-07-01,16,0.58,0.9998,-0.001,0.0255,-9.717731560000065,44.456821338983005,58
mlp_h40_e280_gt5,462,2024-07-01,16,0.58,0.9998,-0.0005,0.0265,6.503270029999952,47.44637741997934,60
mlp_h40_e280_gt5,462,2024-07-01,16,0.6,0.998,-0.001,0.0255,-9.46773156000007,44.36913548447088,58
mlp_h40_e280_gt5,462,2024-07-01,16,0.6,0.998,-0.0005,0.0265,6.343270029999948,47.550067647413655,60
mlp_h40_e280_gt5,462,2024-07-01,16,0.6,0.9998,-0.001,0.0255,-9.717731560000065,44.456821338983005,58
mlp_h40_e280_gt5,462,2024-07-01,16,0.6,0.9998,-0.0005,0.0265,6.503270029999952,47.44637741997934,60
mlp_h40_e280_gt5,462,2024-07-01,16,0.64,0.998,-0.001,0.0255,-9.46773156000007,44.36913548447088,58
mlp_h40_e280_gt5,462,2024-07-01,16,0.64,0.998,-0.0005,0.0265,6.343270029999948,47.550067647413655,60
mlp_h40_e280_gt5,462,2024-07-01,16,0.64,0.9998,-0.001,0.0255,-9.717731560000065,44.456821338983005,58
mlp_h40_e280_gt5,462,2024-07-01,16,0.64,0.9998,-0.0005,0.0265,6.503270029999952,47.44637741997934,60
mlp_h40_e280_gt5,462,2025-01-01,14,0.58,0.998,-0.001,0.0255,-13.387861710000038,48.63773745388474,57
mlp_h40_e280_gt5,462,2025-01-01,14,0.58,0.998,-0.0005,0.0265,8.165755250000073,49.39883979954372,57
mlp_h40_e280_gt5,462,2025-01-01,14,0.58,0.9998,-0.001,0.0255,-13.387861710000038,48.63773745388474,57
mlp_h40_e280_gt5,462,2025-01-01,14,0.58,0.9998,-0.0005,0.0265,8.165755250000073,49.39883979954372,57
mlp_h40_e280_gt5,462,2025-01-01,14,0.6,0.998,-0.001,0.0255,-13.387861710000038,48.63773745388474,57
mlp_h40_e280_gt5,462,2025-01-01,14,0.6,0.998,-0.0005,0.0265,8.165755250000073,49.39883979954372,57
mlp_h40_e280_gt5,462,2025-01-01,14,0.6,0.9998,-0.001,0.0255,-13.387861710000038,48.63773745388474,57
mlp_h40_e280_gt5,462,2025-01-01,14,0.6,0.9998,-0.0005,0.0265,8.165755250000073,49.39883979954372,57
mlp_h40_e280_gt5,462,2025-01-01,14,0.64,0.998,-0.001,0.0255,-13.387861710000038,48.63773745388474,57
mlp_h40_e280_gt5,462,2025-01-01,14,0.64,0.998,-0.0005,0.0265,8.165755250000073,49.39883979954372,57
mlp_h40_e280_gt5,462,2025-01-01,14,0.64,0.9998,-0.001,0.0255,-13.387861710000038,48.63773745388474,57
mlp_h40_e280_gt5,462,2025-01-01,14,0.64,0.9998,-0.0005,0.0265,8.165755250000073,49.39883979954372,57
mlp_h40_e280_gt5,462,2025-01-01,15,0.58,0.998,-0.001,0.0255,-14.25896736000002,46.137531783935145,58
mlp_h40_e280_gt5,462,2025-01-01,15,0.58,0.998,-0.0005,0.0265,20.01841069000001,43.061780221590425,58
mlp_h40_e280_gt5,462,2025-01-01,15,0.58,0.9998,-0.001,0.0255,-17.058967360000022,46.137531783935145,58
mlp_h40_e280_gt5,462,2025-01-01,15,0.58,0.9998,-0.0005,0.0265,20.498410690000025,42.64944272762932,58
mlp_h40_e280_gt5,462,2025-01-01,15,0.6,0.998,-0.001,0.0255,-14.25896736000002,46.137531783935145,58
mlp_h40_e280_gt5,462,2025-01-01,15,0.6,0.998,-0.0005,0.0265,20.01841069000001,43.061780221590425,58
mlp_h40_e280_gt5,462,2025-01-01,15,0.6,0.9998,-0.001,0.0255,-17.058967360000022,46.137531783935145,58
mlp_h40_e280_gt5,462,2025-01-01,15,0.6,0.9998,-0.0005,0.0265,20.498410690000025,42.64944272762932,58
mlp_h40_e280_gt5,462,2025-01-01,15,0.64,0.998,-0.001,0.0255,-14.25896736000002,46.137531783935145,58
mlp_h40_e280_gt5,462,2025-01-01,15,0.64,0.998,-0.0005,0.0265,20.01841069000001,43.061780221590425,58
mlp_h40_e280_gt5,462,2025-01-01,15,0.64,0.9998,-0.001,0.0255,-17.058967360000022,46.137531783935145,58
mlp_h40_e280_gt5,462,2025-01-01,15,0.64,0.9998,-0.0005,0.0265,20.498410690000025,42.64944272762932,58
mlp_h40_e280_gt5,462,2025-01-01,16,0.58,0.998,-0.001,0.0255,12.583658790000008,41.364520786385526,60
mlp_h40_e280_gt5,462,2025-01-01,16,0.58,0.998,-0.0005,0.0265,46.226132779999965,41.54906933189227,60
mlp_h40_e280_gt5,462,2025-01-01,16,0.58,0.9998,-0.001,0.0255,12.333658790000012,41.442261799473954,60
mlp_h40_e280_gt5,462,2025-01-01,16,0.58,0.9998,-0.0005,0.0265,45.99613277999997,41.54906933189227,60
mlp_h40_e280_gt5,462,2025-01-01,16,0.6,0.998,-0.001,0.0255,12.583658790000008,41.364520786385526,60
mlp_h40_e280_gt5,462,2025-01-01,16,0.6,0.998,-0.0005,0.0265,46.226132779999965,41.54906933189227,60
mlp_h40_e280_gt5,462,2025-01-01,16,0.6,0.9998,-0.001,0.0255,12.333658790000012,41.442261799473954,60
mlp_h40_e280_gt5,462,2025-01-01,16,0.6,0.9998,-0.0005,0.0265,45.99613277999997,41.54906933189227,60
mlp_h40_e280_gt5,462,2025-01-01,16,0.64,0.998,-0.001,0.0255,12.583658790000008,41.364520786385526,60
mlp_h40_e280_gt5,462,2025-01-01,16,0.64,0.998,-0.0005,0.0265,46.226132779999965,41.54906933189227,60
mlp_h40_e280_gt5,462,2025-01-01,16,0.64,0.9998,-0.001,0.0255,12.333658790000012,41.442261799473954,60
mlp_h40_e280_gt5,462,2025-01-01,16,0.64,0.9998,-0.0005,0.0265,45.99613277999997,41.54906933189227,60
mlp_h40_e280_gt5,502,2024-07-01,14,0.58,0.998,-0.001,0.0255,-4.571409100000023,38.16531963164579,64
mlp_h40_e280_gt5,502,2024-07-01,14,0.58,0.998,-0.0005,0.0265,17.101851956874945,50.527025622460975,65
mlp_h40_e280_gt5,502,2024-07-01,14,0.58,0.9998,-0.001,0.0255,-4.571409100000023,38.16531963164579,64
mlp_h40_e280_gt5,502,2024-07-01,14,0.58,0.9998,-0.0005,0.0265,16.821851956874934,50.58686679169827,65
mlp_h40_e280_gt5,502,2024-07-01,14,0.6,0.998,-0.001,0.0255,-4.571409100000023,38.16531963164579,64
mlp_h40_e280_gt5,502,2024-07-01,14,0.6,0.998,-0.0005,0.0265,17.101851956874945,50.527025622460975,65
mlp_h40_e280_gt5,502,2024-07-01,14,0.6,0.9998,-0.001,0.0255,-4.571409100000023,38.16531963164579,64
mlp_h40_e280_gt5,502,2024-07-01,14,0.6,0.9998,-0.0005,0.0265,16.821851956874934,50.58686679169827,65
mlp_h40_e280_gt5,502,2024-07-01,14,0.64,0.998,-0.001,0.0255,-4.571409100000023,38.16531963164579,64
mlp_h40_e280_gt5,502,2024-07-01,14,0.64,0.998,-0.0005,0.0265,17.101851956874945,50.527025622460975,65
mlp_h40_e280_gt5,502,2024-07-01,14,0.64,0.9998,-0.001,0.0255,-4.571409100000023,38.16531963164579,64
mlp_h40_e280_gt5,502,2024-07-01,14,0.64,0.9998,-0.0005,0.0265,16.821851956874934,50.58686679169827,65
mlp_h40_e280_gt5,502,2024-07-01,15,0.58,0.998,-0.001,0.0255,19.217297470000094,32.01118786317515,65
mlp_h40_e280_gt5,502,2024-07-01,15,0.58,0.998,-0.0005,0.0265,92.72022744352249,30.013651924653377,65
mlp_h40_e280_gt5,502,2024-07-01,15,0.58,0.9998,-0.001,0.0255,19.217297470000094,32.01118786317515,65
mlp_h40_e280_gt5,502,2024-07-01,15,0.58,0.9998,-0.0005,0.0265,93.30835494352254,30.013651924653377,65
mlp_h40_e280_gt5,502,2024-07-01,15,0.6,0.998,-0.001,0.0255,19.217297470000094,32.01118786317515,65
mlp_h40_e280_gt5,502,2024-07-01,15,0.6,0.998,-0.0005,0.0265,92.72022744352249,30.013651924653377,65
mlp_h40_e280_gt5,502,2024-07-01,15,0.6,0.9998,-0.001,0.0255,19.217297470000094,32.01118786317515,65
mlp_h40_e280_gt5,502,2024-07-01,15,0.6,0.9998,-0.0005,0.0265,93.30835494352254,30.013651924653377,65
mlp_h40_e280_gt5,502,2024-07-01,15,0.64,0.998,-0.001,0.0255,19.217297470000094,32.01118786317515,65
mlp_h40_e280_gt5,502,2024-07-01,15,0.64,0.998,-0.0005,0.0265,92.72022744352249,30.013651924653377,65
mlp_h40_e280_gt5,502,2024-07-01,15,0.64,0.9998,-0.001,0.0255,19.217297470000094,32.01118786317515,65
mlp_h40_e280_gt5,502,2024-07-01,15,0.64,0.9998,-0.0005,0.0265,93.30835494352254,30.013651924653377,65
mlp_h40_e280_gt5,502,2024-07-01,16,0.58,0.998,-0.001,0.0255,-1.6442168800000267,43.60131221351275,63
mlp_h40_e280_gt5,502,2024-07-01,16,0.58,0.998,-0.0005,0.0265,62.60218632999997,35.57615692091448,64
mlp_h40_e280_gt5,502,2024-07-01,16,0.58,0.9998,-0.001,0.0255,-1.8256232200000166,43.4536694438508,63
mlp_h40_e280_gt5,502,2024-07-01,16,0.58,0.9998,-0.0005,0.0265,62.06103148000002,35.57615692091448,64
mlp_h40_e280_gt5,502,2024-07-01,16,0.6,0.998,-0.001,0.0255,-1.6442168800000267,43.60131221351275,63
mlp_h40_e280_gt5,502,2024-07-01,16,0.6,0.998,-0.0005,0.0265,62.60218632999997,35.57615692091448,64
mlp_h40_e280_gt5,502,2024-07-01,16,0.6,0.9998,-0.001,0.0255,-1.8256232200000166,43.4536694438508,63
mlp_h40_e280_gt5,502,2024-07-01,16,0.6,0.9998,-0.0005,0.0265,62.06103148000002,35.57615692091448,64
mlp_h40_e280_gt5,502,2024-07-01,16,0.64,0.998,-0.001,0.0255,-1.6442168800000267,43.60131221351275,63
mlp_h40_e280_gt5,502,2024-07-01,16,0.64,0.998,-0.0005,0.0265,62.60218632999997,35.57615692091448,64
mlp_h40_e280_gt5,502,2024-07-01,16,0.64,0.9998,-0.001,0.0255,-1.8256232200000166,43.4536694438508,63
mlp_h40_e280_gt5,502,2024-07-01,16,0.64,0.9998,-0.0005,0.0265,62.06103148000002,35.57615692091448,64
mlp_h40_e280_gt5,502,2025-01-01,14,0.58,0.998,-0.001,0.0255,49.066534119130026,40.08326337303346,66
mlp_h40_e280_gt5,502,2025-01-01,14,0.58,0.998,-0.0005,0.0265,90.71266284582245,51.064446662744345,67
mlp_h40_e280_gt5,502,2025-01-01,14,0.58,0.9998,-0.001,0.0255,48.78573661913006,40.19612887938221,66
mlp_h40_e280_gt5,502,2025-01-01,14,0.58,0.9998,-0.0005,0.0265,90.20389846439994,51.13119610241439,67
mlp_h40_e280_gt5,502,2025-01-01,14,0.6,0.998,-0.001,0.0255,49.066534119130026,40.08326337303346,66
mlp_h40_e280_gt5,502,2025-01-01,14,0.6,0.998,-0.0005,0.0265,90.71266284582245,51.064446662744345,67
mlp_h40_e280_gt5,502,2025-01-01,14,0.6,0.9998,-0.001,0.0255,48.78573661913006,40.19612887938221,66
mlp_h40_e280_gt5,502,2025-01-01,14,0.6,0.9998,-0.0005,0.0265,90.20389846439994,51.13119610241439,67
mlp_h40_e280_gt5,502,2025-01-01,14,0.64,0.998,-0.001,0.0255,49.066534119130026,40.08326337303346,66
mlp_h40_e280_gt5,502,2025-01-01,14,0.64,0.998,-0.0005,0.0265,90.71266284582245,51.064446662744345,67
mlp_h40_e280_gt5,502,2025-01-01,14,0.64,0.9998,-0.001,0.0255,48.78573661913006,40.19612887938221,66
mlp_h40_e280_gt5,502,2025-01-01,14,0.64,0.9998,-0.0005,0.0265,90.20389846439994,51.13119610241439,67
mlp_h40_e280_gt5,502,2025-01-01,15,0.58,0.998,-0.001,0.0255,4.600445120000041,41.91640184256896,64
mlp_h40_e280_gt5,502,2025-01-01,15,0.58,0.998,-0.0005,0.0265,29.88271842927741,45.57367031618544,65
mlp_h40_e280_gt5,502,2025-01-01,15,0.58,0.9998,-0.001,0.0255,4.600445120000041,41.91640184256896,64
mlp_h40_e280_gt5,502,2025-01-01,15,0.58,0.9998,-0.0005,0.0265,20.250246563522367,51.09492299795841,65
mlp_h40_e280_gt5,502,2025-01-01,15,0.6,0.998,-0.001,0.0255,4.600445120000041,41.91640184256896,64
mlp_h40_e280_gt5,502,2025-01-01,15,0.6,0.998,-0.0005,0.0265,29.88271842927741,45.57367031618544,65
mlp_h40_e280_gt5,502,2025-01-01,15,0.6,0.9998,-0.001,0.0255,4.600445120000041,41.91640184256896,64
mlp_h40_e280_gt5,502,2025-01-01,15,0.6,0.9998,-0.0005,0.0265,20.250246563522367,51.09492299795841,65
mlp_h40_e280_gt5,502,2025-01-01,15,0.64,0.998,-0.001,0.0255,4.600445120000041,41.91640184256896,64
mlp_h40_e280_gt5,502,2025-01-01,15,0.64,0.998,-0.0005,0.0265,29.88271842927741,45.57367031618544,65
mlp_h40_e280_gt5,502,2025-01-01,15,0.64,0.9998,-0.001,0.0255,4.600445120000041,41.91640184256896,64
mlp_h40_e280_gt5,502,2025-01-01,15,0.64,0.9998,-0.0005,0.0265,20.250246563522367,51.09492299795841,65
mlp_h40_e280_gt5,502,2025-01-01,16,0.58,0.998,-0.001,0.0255,19.217297470000094,32.01118786317515,65
mlp_h40_e280_gt5,502,2025-01-01,16,0.58,0.998,-0.0005,0.0265,92.72022744352249,30.013651924653377,65
mlp_h40_e280_gt5,502,2025-01-01,16,0.58,0.9998,-0.001,0.0255,19.217297470000094,32.01118786317515,65
mlp_h40_e280_gt5,502,2025-01-01,16,0.58,0.9998,-0.0005,0.0265,93.30835494352254,30.013651924653377,65
mlp_h40_e280_gt5,502,2025-01-01,16,0.6,0.998,-0.001,0.0255,19.217297470000094,32.01118786317515,65
mlp_h40_e280_gt5,502,2025-01-01,16,0.6,0.998,-0.0005,0.0265,92.72022744352249,30.013651924653377,65
mlp_h40_e280_gt5,502,2025-01-01,16,0.6,0.9998,-0.001,0.0255,19.217297470000094,32.01118786317515,65
mlp_h40_e280_gt5,502,2025-01-01,16,0.6,0.9998,-0.0005,0.0265,93.30835494352254,30.013651924653377,65
mlp_h40_e280_gt5,502,2025-01-01,16,0.64,0.998,-0.001,0.0255,19.217297470000094,32.01118786317515,65
mlp_h40_e280_gt5,502,2025-01-01,16,0.64,0.998,-0.0005,0.0265,92.72022744352249,30.013651924653377,65
mlp_h40_e280_gt5,502,2025-01-01,16,0.64,0.9998,-0.001,0.0255,19.217297470000094,32.01118786317515,65
mlp_h40_e280_gt5,502,2025-01-01,16,0.64,0.9998,-0.0005,0.0265,93.30835494352254,30.013651924653377,65
mlp_h96_e460_gt15,344,2024-07-01,14,0.58,0.998,-0.001,0.0255,-60.832155429999965,65.38215542999995,54
mlp_h96_e460_gt15,344,2024-07-01,14,0.58,0.998,-0.0005,0.0265,-49.732155429999956,65.26215542999995,55
