variant,seed,alpha,threshold,alloc,ret_pct,dd_pct,trades
mlp_h96_e460_gt15,529,10,0.64,0.92,-73.38134094,76.19129000096422,67
mlp_h96_e460_gt15,529,10,0.64,0.93,-73.84134094,76.52785147049089,67
mlp_h96_e460_gt15,529,10,0.64,0.94,-74.27134093999999,76.95230870511548,67
mlp_h96_e460_gt15,529,10,0.64,0.95,-74.80230446,77.19731951887731,67
mlp_h96_e460_gt15,529,10,0.64,0.96,-74.82134094,77.21634347202648,67
mlp_h96_e460_gt15,529,10,0.64,0.97,-75.53134093999999,78.02010963972211,67
mlp_h96_e460_gt15,529,10,0.64,0.98,-76.24134093999999,78.68146617610566,67
mlp_h96_e460_gt15,529,10,0.64,0.99,-76.30401956999998,78.743910111959,67
mlp_h96_e460_gt15,529,10,0.64,1.0,-76.64304494000001,79.60407658200783,67
mlp_h96_e460_gt15,529,10,0.65,0.9,-72.45230446,75.15181430414049,67
mlp_h96_e460_gt15,529,10,0.65,0.91,-72.76230446,75.4578787808612,67
mlp_h96_e460_gt15,529,10,0.65,0.92,-73.38134094,76.19129000096422,67
mlp_h96_e460_gt15,529,10,0.65,0.93,-73.84134094,76.52785147049089,67
mlp_h96_e460_gt15,529,10,0.65,0.94,-74.27134093999999,76.95230870511548,67
mlp_h96_e460_gt15,529,10,0.65,0.95,-74.80230446,77.19731951887731,67
mlp_h96_e460_gt15,529,10,0.65,0.96,-74.82134094,77.21634347202648,67
mlp_h96_e460_gt15,529,10,0.65,0.97,-75.53134093999999,78.02010963972211,67
mlp_h96_e460_gt15,529,10,0.65,0.98,-76.24134093999999,78.68146617610566,67
mlp_h96_e460_gt15,529,10,0.65,0.99,-76.30401956999998,78.743910111959,67
mlp_h96_e460_gt15,529,10,0.65,1.0,-76.64304494000001,79.60407658200783,67
mlp_h96_e460_gt15,529,10,0.66,0.9,-72.45230446,75.15181430414049,67
mlp_h96_e460_gt15,529,10,0.66,0.91,-72.76230446,75.4578787808612,67
mlp_h96_e460_gt15,529,10,0.66,0.92,-73.38134094,76.19129000096422,67
mlp_h96_e460_gt15,529,10,0.66,0.93,-73.84134094,76.52785147049089,67
mlp_h96_e460_gt15,529,10,0.66,0.94,-74.27134093999999,76.95230870511548,67
mlp_h96_e460_gt15,529,10,0.66,0.95,-74.80230446,77.19731951887731,67
mlp_h96_e460_gt15,529,10,0.66,0.96,-74.82134094,77.21634347202648,67
mlp_h96_e460_gt15,529,10,0.66,0.97,-75.53134093999999,78.02010963972211,67
mlp_h96_e460_gt15,529,10,0.66,0.98,-76.24134093999999,78.68146617610566,67
mlp_h96_e460_gt15,529,10,0.66,0.99,-76.30401956999998,78.743910111959,67
mlp_h96_e460_gt15,529,10,0.66,1.0,-76.64304494000001,79.60407658200783,67
mlp_h96_e460_gt15,529,10,0.67,0.9,-72.45230446,75.15181430414049,67
mlp_h96_e460_gt15,529,10,0.67,0.91,-72.76230446,75.4578787808612,67
mlp_h96_e460_gt15,529,10,0.67,0.92,-73.38134094,76.19129000096422,67
mlp_h96_e460_gt15,529,10,0.67,0.93,-73.84134094,76.52785147049089,67
mlp_h96_e460_gt15,529,10,0.67,0.94,-74.27134093999999,76.95230870511548,67
mlp_h96_e460_gt15,529,10,0.67,0.95,-74.80230446,77.19731951887731,67
mlp_h96_e460_gt15,529,10,0.67,0.96,-74.82134094,77.21634347202648,67
mlp_h96_e460_gt15,529,10,0.67,0.97,-75.53134093999999,78.02010963972211,67
mlp_h96_e460_gt15,529,10,0.67,0.98,-76.24134093999999,78.68146617610566,67
mlp_h96_e460_gt15,529,10,0.67,0.99,-76.30401956999998,78.743910111959,67
mlp_h96_e460_gt15,529,10,0.67,1.0,-76.64304494000001,79.60407658200783,67
mlp_h96_e460_gt15,529,10,0.68,0.9,-72.45230446,75.15181430414049,67
mlp_h96_e460_gt15,529,10,0.68,0.91,-72.76230446,75.4578787808612,67
mlp_h96_e460_gt15,529,10,0.68,0.92,-73.38134094,76.19129000096422,67
mlp_h96_e460_gt15,529,10,0.68,0.93,-73.84134094,76.52785147049089,67
mlp_h96_e460_gt15,529,10,0.68,0.94,-74.27134093999999,76.95230870511548,67
mlp_h96_e460_gt15,529,10,0.68,0.95,-74.80230446,77.19731951887731,67
mlp_h96_e460_gt15,529,10,0.68,0.96,-74.82134094,77.21634347202648,67
mlp_h96_e460_gt15,529,10,0.68,0.97,-75.53134093999999,78.02010963972211,67
mlp_h96_e460_gt15,529,10,0.68,0.98,-76.24134093999999,78.68146617610566,67
mlp_h96_e460_gt15,529,10,0.68,0.99,-76.30401956999998,78.743910111959,67
mlp_h96_e460_gt15,529,10,0.68,1.0,-76.64304494000001,79.60407658200783,67
mlp_h96_e460_gt15,529,10,0.69,0.9,-72.45230446,75.15181430414049,67
mlp_h96_e460_gt15,529,10,0.69,0.91,-72.76230446,75.4578787808612,67
mlp_h96_e460_gt15,529,10,0.69,0.92,-73.38134094,76.19129000096422,67
mlp_h96_e460_gt15,529,10,0.69,0.93,-73.84134094,76.52785147049089,67
mlp_h96_e460_gt15,529,10,0.69,0.94,-74.27134093999999,76.95230870511548,67
mlp_h96_e460_gt15,529,10,0.69,0.95,-74.80230446,77.19731951887731,67
mlp_h96_e460_gt15,529,10,0.69,0.96,-74.82134094,77.21634347202648,67
mlp_h96_e460_gt15,529,10,0.69,0.97,-75.53134093999999,78.02010963972211,67
mlp_h96_e460_gt15,529,10,0.69,0.98,-76.24134093999999,78.68146617610566,67
mlp_h96_e460_gt15,529,10,0.69,0.99,-76.30401956999998,78.743910111959,67
mlp_h96_e460_gt15,529,10,0.69,1.0,-76.64304494000001,79.60407658200783,67
mlp_h96_e460_gt15,529,10,0.7,0.9,-72.45230446,75.15181430414049,67
mlp_h96_e460_gt15,529,10,0.7,0.91,-72.76230446,75.4578787808612,67
mlp_h96_e460_gt15,529,10,0.7,0.92,-73.38134094,76.19129000096422,67
mlp_h96_e460_gt15,529,10,0.7,0.93,-73.84134094,76.52785147049089,67
mlp_h96_e460_gt15,529,10,0.7,0.94,-74.27134093999999,76.95230870511548,67
mlp_h96_e460_gt15,529,10,0.7,0.95,-74.80230446,77.19731951887731,67
mlp_h96_e460_gt15,529,10,0.7,0.96,-74.82134094,77.21634347202648,67
mlp_h96_e460_gt15,529,10,0.7,0.97,-75.53134093999999,78.02010963972211,67
mlp_h96_e460_gt15,529,10,0.7,0.98,-76.24134093999999,78.68146617610566,67
mlp_h96_e460_gt15,529,10,0.7,0.99,-76.30401956999998,78.743910111959,67
mlp_h96_e460_gt15,529,10,0.7,1.0,-76.64304494000001,79.60407658200783,67
mlp_h96_e460_gt15,529,10,0.71,0.9,-72.45230446,75.15181430414049,67
mlp_h96_e460_gt15,529,10,0.71,0.91,-72.76230446,75.4578787808612,67
mlp_h96_e460_gt15,529,10,0.71,0.92,-73.38134094,76.19129000096422,67
mlp_h96_e460_gt15,529,10,0.71,0.93,-73.84134094,76.52785147049089,67
mlp_h96_e460_gt15,529,10,0.71,0.94,-74.27134093999999,76.95230870511548,67
mlp_h96_e460_gt15,529,10,0.71,0.95,-74.80230446,77.19731951887731,67
mlp_h96_e460_gt15,529,10,0.71,0.96,-74.82134094,77.21634347202648,67
mlp_h96_e460_gt15,529,10,0.71,0.97,-75.53134093999999,78.02010963972211,67
mlp_h96_e460_gt15,529,10,0.71,0.98,-76.24134093999999,78.68146617610566,67
mlp_h96_e460_gt15,529,10,0.71,0.99,-76.30401956999998,78.743910111959,67
mlp_h96_e460_gt15,529,10,0.71,1.0,-76.64304494000001,79.60407658200783,67
mlp_h96_e460_gt15,529,10,0.72,0.9,-72.45230446,75.15181430414049,67
mlp_h96_e460_gt15,529,10,0.72,0.91,-72.76230446,75.4578787808612,67
mlp_h96_e460_gt15,529,10,0.72,0.92,-73.38134094,76.19129000096422,67
mlp_h96_e460_gt15,529,10,0.72,0.93,-73.84134094,76.52785147049089,67
mlp_h96_e460_gt15,529,10,0.72,0.94,-74.27134093999999,76.95230870511548,67
mlp_h96_e460_gt15,529,10,0.72,0.95,-74.80230446,77.19731951887731,67
mlp_h96_e460_gt15,529,10,0.72,0.96,-74.82134094,77.21634347202648,67
mlp_h96_e460_gt15,529,10,0.72,0.97,-75.53134093999999,78.02010963972211,67
mlp_h96_e460_gt15,529,10,0.72,0.98,-76.24134093999999,78.68146617610566,67
mlp_h96_e460_gt15,529,10,0.72,0.99,-76.30401956999998,78.743910111959,67
mlp_h96_e460_gt15,529,10,0.72,1.0,-76.64304494000001,79.60407658200783,67
mlp_h96_e460_gt15,529,10,0.73,0.9,-72.45230446,75.15181430414049,67
mlp_h96_e460_gt15,529,10,0.73,0.91,-72.76230446,75.4578787808612,67
mlp_h96_e460_gt15,529,10,0.73,0.92,-73.38134094,76.19129000096422,67
mlp_h96_e460_gt15,529,10,0.73,0.93,-73.84134094,76.52785147049089,67
mlp_h96_e460_gt15,529,10,0.73,0.94,-74.27134093999999,76.95230870511548,67
mlp_h96_e460_gt15,529,10,0.73,0.95,-74.80230446,77.19731951887731,67
mlp_h96_e460_gt15,529,10,0.73,0.96,-74.82134094,77.21634347202648,67
mlp_h96_e460_gt15,529,10,0.73,0.97,-75.53134093999999,78.02010963972211,67
mlp_h96_e460_gt15,529,10,0.73,0.98,-76.24134093999999,78.68146617610566,67
mlp_h96_e460_gt15,529,10,0.73,0.99,-76.30401956999998,78.743910111959,67
mlp_h96_e460_gt15,529,10,0.73,1.0,-76.64304494000001,79.60407658200783,67
mlp_h96_e460_gt15,529,10,0.74,0.9,-72.45230446,75.15181430414049,67
mlp_h96_e460_gt15,529,10,0.74,0.91,-72.76230446,75.4578787808612,67
mlp_h96_e460_gt15,529,10,0.74,0.92,-73.38134094,76.19129000096422,67
mlp_h96_e460_gt15,529,10,0.74,0.93,-73.84134094,76.52785147049089,67
mlp_h96_e460_gt15,529,10,0.74,0.94,-74.27134093999999,76.95230870511548,67
mlp_h96_e460_gt15,529,10,0.74,0.95,-74.80230446,77.19731951887731,67
mlp_h96_e460_gt15,529,10,0.74,0.96,-74.82134094,77.21634347202648,67
mlp_h96_e460_gt15,529,10,0.74,0.97,-75.53134093999999,78.02010963972211,67
mlp_h96_e460_gt15,529,10,0.74,0.98,-76.24134093999999,78.68146617610566,67
mlp_h96_e460_gt15,529,10,0.74,0.99,-76.30401956999998,78.743910111959,67
mlp_h96_e460_gt15,529,10,0.74,1.0,-76.64304494000001,79.60407658200783,67
mlp_h96_e460_gt15,529,10,0.75,0.9,-72.45230446,75.15181430414049,67
mlp_h96_e460_gt15,529,10,0.75,0.91,-72.76230446,75.4578787808612,67
mlp_h96_e460_gt15,529,10,0.75,0.92,-73.38134094,76.19129000096422,67
mlp_h96_e460_gt15,529,10,0.75,0.93,-73.84134094,76.52785147049089,67
mlp_h96_e460_gt15,529,10,0.75,0.94,-74.27134093999999,76.95230870511548,67
mlp_h96_e460_gt15,529,10,0.75,0.95,-74.80230446,77.19731951887731,67
mlp_h96_e460_gt15,529,10,0.75,0.96,-74.82134094,77.21634347202648,67
mlp_h96_e460_gt15,529,10,0.75,0.97,-75.53134093999999,78.02010963972211,67
mlp_h96_e460_gt15,529,10,0.75,0.98,-76.24134093999999,78.68146617610566,67
mlp_h96_e460_gt15,529,10,0.75,0.99,-76.30401956999998,78.743910111959,67
mlp_h96_e460_gt15,529,10,0.75,1.0,-76.64304494000001,79.60407658200783,67
mlp_h96_e460_gt15,529,12,0.55,0.9,-80.98364044999998,84.48525867609145,64
mlp_h96_e460_gt15,529,12,0.55,0.91,-84.23267692999998,85.40159871885683,63
mlp_h96_e460_gt15,529,12,0.55,0.92,-84.44267692999998,85.5679698057199,63
mlp_h96_e460_gt15,529,12,0.55,0.93,-85.11170229999996,86.52376449838579,63
mlp_h96_e460_gt15,529,12,0.55,0.94,-85.53438092999995,86.90635469601325,63
mlp_h96_e460_gt15,529,12,0.55,0.95,-85.18534444999996,86.43820541729245,63
mlp_h96_e460_gt15,529,12,0.55,0.96,-85.84438092999996,87.04150782510783,63
mlp_h96_e460_gt15,529,12,0.55,0.97,-85.68438092999996,87.00212677095074,63
mlp_h96_e460_gt15,529,12,0.55,0.98,-85.49438092999995,86.84275691715919,63
mlp_h96_e460_gt15,529,12,0.55,0.99,-86.44438092999995,87.70444926330315,63
mlp_h96_e460_gt15,529,12,0.55,1.0,-87.54249048999996,88.66469224746336,63
mlp_h96_e460_gt15,529,12,0.56,0.9,-80.98364044999998,84.48525867609145,64
mlp_h96_e460_gt15,529,12,0.56,0.91,-84.23267692999998,85.40159871885683,63
mlp_h96_e460_gt15,529,12,0.56,0.92,-84.44267692999998,85.5679698057199,63
mlp_h96_e460_gt15,529,12,0.56,0.93,-85.11170229999996,86.52376449838579,63
mlp_h96_e460_gt15,529,12,0.56,0.94,-85.53438092999995,86.90635469601325,63
mlp_h96_e460_gt15,529,12,0.56,0.95,-85.18534444999996,86.43820541729245,63
mlp_h96_e460_gt15,529,12,0.56,0.96,-85.84438092999996,87.04150782510783,63
mlp_h96_e460_gt15,529,12,0.56,0.97,-85.68438092999996,87.00212677095074,63
mlp_h96_e460_gt15,529,12,0.56,0.98,-85.49438092999995,86.84275691715919,63
mlp_h96_e460_gt15,529,12,0.56,0.99,-86.44438092999995,87.70444926330315,63
mlp_h96_e460_gt15,529,12,0.56,1.0,-87.54249048999996,88.66469224746336,63
mlp_h96_e460_gt15,529,12,0.57,0.9,-80.98364044999998,84.48525867609145,64
mlp_h96_e460_gt15,529,12,0.57,0.91,-84.23267692999998,85.40159871885683,63
mlp_h96_e460_gt15,529,12,0.57,0.92,-84.44267692999998,85.5679698057199,63
mlp_h96_e460_gt15,529,12,0.57,0.93,-85.11170229999996,86.52376449838579,63
mlp_h96_e460_gt15,529,12,0.57,0.94,-85.53438092999995,86.90635469601325,63
mlp_h96_e460_gt15,529,12,0.57,0.95,-85.18534444999996,86.43820541729245,63
mlp_h96_e460_gt15,529,12,0.57,0.96,-85.84438092999996,87.04150782510783,63
mlp_h96_e460_gt15,529,12,0.57,0.97,-85.68438092999996,87.00212677095074,63
mlp_h96_e460_gt15,529,12,0.57,0.98,-85.49438092999995,86.84275691715919,63
mlp_h96_e460_gt15,529,12,0.57,0.99,-86.44438092999995,87.70444926330315,63
mlp_h96_e460_gt15,529,12,0.57,1.0,-87.54249048999996,88.66469224746336,63
mlp_h96_e460_gt15,529,12,0.58,0.9,-80.98364044999998,84.48525867609145,64
mlp_h96_e460_gt15,529,12,0.58,0.91,-84.23267692999998,85.40159871885683,63
mlp_h96_e460_gt15,529,12,0.58,0.92,-84.44267692999998,85.5679698057199,63
mlp_h96_e460_gt15,529,12,0.58,0.93,-85.11170229999996,86.52376449838579,63
mlp_h96_e460_gt15,529,12,0.58,0.94,-85.53438092999995,86.90635469601325,63
mlp_h96_e460_gt15,529,12,0.58,0.95,-85.18534444999996,86.43820541729245,63
mlp_h96_e460_gt15,529,12,0.58,0.96,-85.84438092999996,87.04150782510783,63
mlp_h96_e460_gt15,529,12,0.58,0.97,-85.68438092999996,87.00212677095074,63
mlp_h96_e460_gt15,529,12,0.58,0.98,-85.49438092999995,86.84275691715919,63
mlp_h96_e460_gt15,529,12,0.58,0.99,-86.44438092999995,87.70444926330315,63
mlp_h96_e460_gt15,529,12,0.58,1.0,-87.54249048999996,88.66469224746336,63
mlp_h96_e460_gt15,529,12,0.59,0.9,-80.98364044999998,84.48525867609145,64
mlp_h96_e460_gt15,529,12,0.59,0.91,-84.23267692999998,85.40159871885683,63
mlp_h96_e460_gt15,529,12,0.59,0.92,-84.44267692999998,85.5679698057199,63
mlp_h96_e460_gt15,529,12,0.59,0.93,-85.11170229999996,86.52376449838579,63
mlp_h96_e460_gt15,529,12,0.59,0.94,-85.53438092999995,86.90635469601325,63
mlp_h96_e460_gt15,529,12,0.59,0.95,-85.18534444999996,86.43820541729245,63
mlp_h96_e460_gt15,529,12,0.59,0.96,-85.84438092999996,87.04150782510783,63
mlp_h96_e460_gt15,529,12,0.59,0.97,-85.68438092999996,87.00212677095074,63
mlp_h96_e460_gt15,529,12,0.59,0.98,-85.49438092999995,86.84275691715919,63
mlp_h96_e460_gt15,529,12,0.59,0.99,-86.44438092999995,87.70444926330315,63
mlp_h96_e460_gt15,529,12,0.59,1.0,-87.54249048999996,88.66469224746336,63
mlp_h96_e460_gt15,529,12,0.6,0.9,-80.98364044999998,84.48525867609145,64
mlp_h96_e460_gt15,529,12,0.6,0.91,-84.23267692999998,85.40159871885683,63
mlp_h96_e460_gt15,529,12,0.6,0.92,-84.44267692999998,85.5679698057199,63
mlp_h96_e460_gt15,529,12,0.6,0.93,-85.11170229999996,86.52376449838579,63
mlp_h96_e460_gt15,529,12,0.6,0.94,-85.53438092999995,86.90635469601325,63
mlp_h96_e460_gt15,529,12,0.6,0.95,-85.18534444999996,86.43820541729245,63
mlp_h96_e460_gt15,529,12,0.6,0.96,-85.84438092999996,87.04150782510783,63
mlp_h96_e460_gt15,529,12,0.6,0.97,-85.68438092999996,87.00212677095074,63
mlp_h96_e460_gt15,529,12,0.6,0.98,-85.49438092999995,86.84275691715919,63
mlp_h96_e460_gt15,529,12,0.6,0.99,-86.44438092999995,87.70444926330315,63
mlp_h96_e460_gt15,529,12,0.6,1.0,-87.54249048999996,88.66469224746336,63
mlp_h96_e460_gt15,529,12,0.61,0.9,-80.98364044999998,84.48525867609145,64
mlp_h96_e460_gt15,529,12,0.61,0.91,-84.23267692999998,85.40159871885683,63
mlp_h96_e460_gt15,529,12,0.61,0.92,-84.44267692999998,85.5679698057199,63
mlp_h96_e460_gt15,529,12,0.61,0.93,-85.11170229999996,86.52376449838579,63
mlp_h96_e460_gt15,529,12,0.61,0.94,-85.53438092999995,86.90635469601325,63
mlp_h96_e460_gt15,529,12,0.61,0.95,-85.18534444999996,86.43820541729245,63
mlp_h96_e460_gt15,529,12,0.61,0.96,-85.84438092999996,87.04150782510783,63
mlp_h96_e460_gt15,529,12,0.61,0.97,-85.68438092999996,87.00212677095074,63
mlp_h96_e460_gt15,529,12,0.61,0.98,-85.49438092999995,86.84275691715919,63
mlp_h96_e460_gt15,529,12,0.61,0.99,-86.44438092999995,87.70444926330315,63
mlp_h96_e460_gt15,529,12,0.61,1.0,-87.54249048999996,88.66469224746336,63
mlp_h96_e460_gt15,529,12,0.62,0.9,-80.98364044999998,84.48525867609145,64
mlp_h96_e460_gt15,529,12,0.62,0.91,-84.23267692999998,85.40159871885683,63
mlp_h96_e460_gt15,529,12,0.62,0.92,-84.44267692999998,85.5679698057199,63
mlp_h96_e460_gt15,529,12,0.62,0.93,-85.11170229999996,86.52376449838579,63
mlp_h96_e460_gt15,529,12,0.62,0.94,-85.53438092999995,86.90635469601325,63
mlp_h96_e460_gt15,529,12,0.62,0.95,-85.18534444999996,86.43820541729245,63
mlp_h96_e460_gt15,529,12,0.62,0.96,-85.84438092999996,87.04150782510783,63
mlp_h96_e460_gt15,529,12,0.62,0.97,-85.68438092999996,87.00212677095074,63
mlp_h96_e460_gt15,529,12,0.62,0.98,-85.49438092999995,86.84275691715919,63
mlp_h96_e460_gt15,529,12,0.62,0.99,-86.44438092999995,87.70444926330315,63
mlp_h96_e460_gt15,529,12,0.62,1.0,-87.54249048999996,88.66469224746336,63
mlp_h96_e460_gt15,529,12,0.63,0.9,-80.98364044999998,84.48525867609145,64
mlp_h96_e460_gt15,529,12,0.63,0.91,-84.23267692999998,85.40159871885683,63
mlp_h96_e460_gt15,529,12,0.63,0.92,-84.44267692999998,85.5679698057199,63
mlp_h96_e460_gt15,529,12,0.63,0.93,-85.11170229999996,86.52376449838579,63
mlp_h96_e460_gt15,529,12,0.63,0.94,-85.53438092999995,86.90635469601325,63
mlp_h96_e460_gt15,529,12,0.63,0.95,-85.18534444999996,86.43820541729245,63
mlp_h96_e460_gt15,529,12,0.63,0.96,-85.84438092999996,87.04150782510783,63
mlp_h96_e460_gt15,529,12,0.63,0.97,-85.68438092999996,87.00212677095074,63
mlp_h96_e460_gt15,529,12,0.63,0.98,-85.49438092999995,86.84275691715919,63
mlp_h96_e460_gt15,529,12,0.63,0.99,-86.44438092999995,87.70444926330315,63
mlp_h96_e460_gt15,529,12,0.63,1.0,-87.54249048999996,88.66469224746336,63
mlp_h96_e460_gt15,529,12,0.64,0.9,-80.98364044999998,84.48525867609145,64
mlp_h96_e460_gt15,529,12,0.64,0.91,-84.23267692999998,85.40159871885683,63
mlp_h96_e460_gt15,529,12,0.64,0.92,-84.44267692999998,85.5679698057199,63
mlp_h96_e460_gt15,529,12,0.64,0.93,-85.11170229999996,86.52376449838579,63
mlp_h96_e460_gt15,529,12,0.64,0.94,-85.53438092999995,86.90635469601325,63
mlp_h96_e460_gt15,529,12,0.64,0.95,-85.18534444999996,86.43820541729245,63
mlp_h96_e460_gt15,529,12,0.64,0.96,-85.84438092999996,87.04150782510783,63
mlp_h96_e460_gt15,529,12,0.64,0.97,-85.68438092999996,87.00212677095074,63
mlp_h96_e460_gt15,529,12,0.64,0.98,-85.49438092999995,86.84275691715919,63
mlp_h96_e460_gt15,529,12,0.64,0.99,-86.44438092999995,87.70444926330315,63
mlp_h96_e460_gt15,529,12,0.64,1.0,-87.54249048999996,88.66469224746336,63
mlp_h96_e460_gt15,529,12,0.65,0.9,-80.98364044999998,84.48525867609145,64
mlp_h96_e460_gt15,529,12,0.65,0.91,-84.23267692999998,85.40159871885683,63
mlp_h96_e460_gt15,529,12,0.65,0.92,-84.44267692999998,85.5679698057199,63
mlp_h96_e460_gt15,529,12,0.65,0.93,-85.11170229999996,86.52376449838579,63
mlp_h96_e460_gt15,529,12,0.65,0.94,-85.53438092999995,86.90635469601325,63
mlp_h96_e460_gt15,529,12,0.65,0.95,-85.18534444999996,86.43820541729245,63
mlp_h96_e460_gt15,529,12,0.65,0.96,-85.84438092999996,87.04150782510783,63
mlp_h96_e460_gt15,529,12,0.65,0.97,-85.68438092999996,87.00212677095074,63
mlp_h96_e460_gt15,529,12,0.65,0.98,-85.49438092999995,86.84275691715919,63
mlp_h96_e460_gt15,529,12,0.65,0.99,-86.44438092999995,87.70444926330315,63
mlp_h96_e460_gt15,529,12,0.65,1.0,-87.54249048999996,88.66469224746336,63
mlp_h96_e460_gt15,529,12,0.66,0.9,-80.98364044999998,84.48525867609145,64
mlp_h96_e460_gt15,529,12,0.66,0.91,-84.23267692999998,85.40159871885683,63
mlp_h96_e460_gt15,529,12,0.66,0.92,-84.44267692999998,85.5679698057199,63
mlp_h96_e460_gt15,529,12,0.66,0.93,-85.11170229999996,86.52376449838579,63
mlp_h96_e460_gt15,529,12,0.66,0.94,-85.53438092999995,86.90635469601325,63
mlp_h96_e460_gt15,529,12,0.66,0.95,-85.18534444999996,86.43820541729245,63
mlp_h96_e460_gt15,529,12,0.66,0.96,-85.84438092999996,87.04150782510783,63
mlp_h96_e460_gt15,529,12,0.66,0.97,-85.68438092999996,87.00212677095074,63
mlp_h96_e460_gt15,529,12,0.66,0.98,-85.49438092999995,86.84275691715919,63
mlp_h96_e460_gt15,529,12,0.66,0.99,-86.44438092999995,87.70444926330315,63
mlp_h96_e460_gt15,529,12,0.66,1.0,-87.54249048999996,88.66469224746336,63
mlp_h96_e460_gt15,529,12,0.67,0.9,-80.98364044999998,84.48525867609145,64
mlp_h96_e460_gt15,529,12,0.67,0.91,-84.23267692999998,85.40159871885683,63
mlp_h96_e460_gt15,529,12,0.67,0.92,-84.44267692999998,85.5679698057199,63
mlp_h96_e460_gt15,529,12,0.67,0.93,-85.11170229999996,86.52376449838579,63
mlp_h96_e460_gt15,529,12,0.67,0.94,-85.53438092999995,86.90635469601325,63
mlp_h96_e460_gt15,529,12,0.67,0.95,-85.18534444999996,86.43820541729245,63
mlp_h96_e460_gt15,529,12,0.67,0.96,-85.84438092999996,87.04150782510783,63
mlp_h96_e460_gt15,529,12,0.67,0.97,-85.68438092999996,87.00212677095074,63
mlp_h96_e460_gt15,529,12,0.67,0.98,-85.49438092999995,86.84275691715919,63
mlp_h96_e460_gt15,529,12,0.67,0.99,-86.44438092999995,87.70444926330315,63
mlp_h96_e460_gt15,529,12,0.67,1.0,-87.54249048999996,88.66469224746336,63
mlp_h96_e460_gt15,529,12,0.68,0.9,-80.98364044999998,84.48525867609145,64
mlp_h96_e460_gt15,529,12,0.68,0.91,-84.23267692999998,85.40159871885683,63
mlp_h96_e460_gt15,529,12,0.68,0.92,-84.44267692999998,85.5679698057199,63
mlp_h96_e460_gt15,529,12,0.68,0.93,-85.11170229999996,86.52376449838579,63
mlp_h96_e460_gt15,529,12,0.68,0.94,-85.53438092999995,86.90635469601325,63
mlp_h96_e460_gt15,529,12,0.68,0.95,-85.18534444999996,86.43820541729245,63
mlp_h96_e460_gt15,529,12,0.68,0.96,-85.84438092999996,87.04150782510783,63
mlp_h96_e460_gt15,529,12,0.68,0.97,-85.68438092999996,87.00212677095074,63
mlp_h96_e460_gt15,529,12,0.68,0.98,-85.49438092999995,86.84275691715919,63
mlp_h96_e460_gt15,529,12,0.68,0.99,-86.44438092999995,87.70444926330315,63
mlp_h96_e460_gt15,529,12,0.68,1.0,-87.54249048999996,88.66469224746336,63
mlp_h96_e460_gt15,529,12,0.69,0.9,-80.98364044999998,84.48525867609145,64
mlp_h96_e460_gt15,529,12,0.69,0.91,-84.23267692999998,85.40159871885683,63
mlp_h96_e460_gt15,529,12,0.69,0.92,-84.44267692999998,85.5679698057199,63
mlp_h96_e460_gt15,529,12,0.69,0.93,-85.11170229999996,86.52376449838579,63
mlp_h96_e460_gt15,529,12,0.69,0.94,-85.53438092999995,86.90635469601325,63
mlp_h96_e460_gt15,529,12,0.69,0.95,-85.18534444999996,86.43820541729245,63
mlp_h96_e460_gt15,529,12,0.69,0.96,-85.84438092999996,87.04150782510783,63
mlp_h96_e460_gt15,529,12,0.69,0.97,-85.68438092999996,87.00212677095074,63
mlp_h96_e460_gt15,529,12,0.69,0.98,-85.49438092999995,86.84275691715919,63
mlp_h96_e460_gt15,529,12,0.69,0.99,-86.44438092999995,87.70444926330315,63
mlp_h96_e460_gt15,529,12,0.69,1.0,-87.54249048999996,88.66469224746336,63
mlp_h96_e460_gt15,529,12,0.7,0.9,-80.98364044999998,84.48525867609145,64
mlp_h96_e460_gt15,529,12,0.7,0.91,-84.23267692999998,85.40159871885683,63
mlp_h96_e460_gt15,529,12,0.7,0.92,-84.44267692999998,85.5679698057199,63
mlp_h96_e460_gt15,529,12,0.7,0.93,-85.11170229999996,86.52376449838579,63
mlp_h96_e460_gt15,529,12,0.7,0.94,-85.53438092999995,86.90635469601325,63
mlp_h96_e460_gt15,529,12,0.7,0.95,-85.18534444999996,86.43820541729245,63
mlp_h96_e460_gt15,529,12,0.7,0.96,-85.84438092999996,87.04150782510783,63
mlp_h96_e460_gt15,529,12,0.7,0.97,-85.68438092999996,87.00212677095074,63
mlp_h96_e460_gt15,529,12,0.7,0.98,-85.49438092999995,86.84275691715919,63
mlp_h96_e460_gt15,529,12,0.7,0.99,-86.44438092999995,87.70444926330315,63
