variant,seed,target_gt,hidden,epochs,alpha,top_k,gap_min,gap_max,threshold,alloc,ret_pct,dd_pct,trades
mlp_h48_e300_gt0,419,0.0,48,300,14,4,-0.0005,0.026,0.65,0.998,-49.07858262000001,63.43488144981697,66
mlp_h48_e300_gt0,419,0.0,48,300,14,4,-0.0005,0.026,0.65,0.9998,-49.07858262000001,63.43488144981697,66
mlp_h48_e300_gt0,419,0.0,48,300,14,4,-0.0005,0.0265,0.55,0.998,-37.796286460000005,66.79994783937954,66
mlp_h48_e300_gt0,419,0.0,48,300,14,4,-0.0005,0.0265,0.55,0.9998,-35.41628646000001,66.79994783937954,66
mlp_h48_e300_gt0,419,0.0,48,300,14,4,-0.0005,0.0265,0.6,0.998,-37.796286460000005,66.79994783937954,66
mlp_h48_e300_gt0,419,0.0,48,300,14,4,-0.0005,0.0265,0.6,0.9998,-35.41628646000001,66.79994783937954,66
mlp_h48_e300_gt0,419,0.0,48,300,14,4,-0.0005,0.0265,0.65,0.998,-37.796286460000005,66.79994783937954,66
mlp_h48_e300_gt0,419,0.0,48,300,14,4,-0.0005,0.0265,0.65,0.9998,-35.41628646000001,66.79994783937954,66
mlp_h48_e300_gt0,419,0.0,48,300,15,2,-0.0015,0.025,0.55,0.998,-60.82142571999998,64.33498205561095,51
mlp_h48_e300_gt0,419,0.0,48,300,15,2,-0.0015,0.025,0.55,0.9998,-60.74142571999999,64.26071585784014,51
mlp_h48_e300_gt0,419,0.0,48,300,15,2,-0.0015,0.025,0.6,0.998,-60.82142571999998,64.33498205561095,51
mlp_h48_e300_gt0,419,0.0,48,300,15,2,-0.0015,0.025,0.6,0.9998,-60.74142571999999,64.26071585784014,51
mlp_h48_e300_gt0,419,0.0,48,300,15,2,-0.0015,0.025,0.65,0.998,-60.82142571999998,64.33498205561095,51
mlp_h48_e300_gt0,419,0.0,48,300,15,2,-0.0015,0.025,0.65,0.9998,-60.74142571999999,64.26071585784014,51
mlp_h48_e300_gt0,419,0.0,48,300,15,2,-0.0015,0.0255,0.55,0.998,-60.82142571999998,64.33498205561095,51
mlp_h48_e300_gt0,419,0.0,48,300,15,2,-0.0015,0.0255,0.55,0.9998,-60.74142571999999,64.26071585784014,51
mlp_h48_e300_gt0,419,0.0,48,300,15,2,-0.0015,0.0255,0.6,0.998,-60.82142571999998,64.33498205561095,51
mlp_h48_e300_gt0,419,0.0,48,300,15,2,-0.0015,0.0255,0.6,0.9998,-60.74142571999999,64.26071585784014,51
mlp_h48_e300_gt0,419,0.0,48,300,15,2,-0.0015,0.0255,0.65,0.998,-60.82142571999998,64.33498205561095,51
mlp_h48_e300_gt0,419,0.0,48,300,15,2,-0.0015,0.0255,0.65,0.9998,-60.74142571999999,64.26071585784014,51
mlp_h48_e300_gt0,419,0.0,48,300,15,2,-0.0015,0.026,0.55,0.998,-59.93071207999998,63.50810811379346,51
mlp_h48_e300_gt0,419,0.0,48,300,15,2,-0.0015,0.026,0.55,0.9998,-60.60071207999999,64.13008752012401,51
mlp_h48_e300_gt0,419,0.0,48,300,15,2,-0.0015,0.026,0.6,0.998,-59.93071207999998,63.50810811379346,51
mlp_h48_e300_gt0,419,0.0,48,300,15,2,-0.0015,0.026,0.6,0.9998,-60.60071207999999,64.13008752012401,51
mlp_h48_e300_gt0,419,0.0,48,300,15,2,-0.0015,0.026,0.65,0.998,-59.93071207999998,63.50810811379346,51
mlp_h48_e300_gt0,419,0.0,48,300,15,2,-0.0015,0.026,0.65,0.9998,-60.60071207999999,64.13008752012401,51
mlp_h48_e300_gt0,419,0.0,48,300,15,2,-0.0015,0.0265,0.55,0.998,-48.24786256000001,55.59073000035673,52
mlp_h48_e300_gt0,419,0.0,48,300,15,2,-0.0015,0.0265,0.55,0.9998,-48.497862560000016,55.80914138455271,52
mlp_h48_e300_gt0,419,0.0,48,300,15,2,-0.0015,0.0265,0.6,0.998,-48.24786256000001,55.59073000035673,52
mlp_h48_e300_gt0,419,0.0,48,300,15,2,-0.0015,0.0265,0.6,0.9998,-48.497862560000016,55.80914138455271,52
mlp_h48_e300_gt0,419,0.0,48,300,15,2,-0.0015,0.0265,0.65,0.998,-48.24786256000001,55.59073000035673,52
mlp_h48_e300_gt0,419,0.0,48,300,15,2,-0.0015,0.0265,0.65,0.9998,-48.497862560000016,55.80914138455271,52
mlp_h48_e300_gt0,419,0.0,48,300,15,2,-0.001,0.025,0.55,0.998,-55.517508319999955,59.20697777938556,50
mlp_h48_e300_gt0,419,0.0,48,300,15,2,-0.001,0.025,0.55,0.9998,-55.27750831999996,58.98417918607311,50
mlp_h48_e300_gt0,419,0.0,48,300,15,2,-0.001,0.025,0.6,0.998,-55.517508319999955,59.20697777938556,50
mlp_h48_e300_gt0,419,0.0,48,300,15,2,-0.001,0.025,0.6,0.9998,-55.27750831999996,58.98417918607311,50
mlp_h48_e300_gt0,419,0.0,48,300,15,2,-0.001,0.025,0.65,0.998,-55.517508319999955,59.20697777938556,50
mlp_h48_e300_gt0,419,0.0,48,300,15,2,-0.001,0.025,0.65,0.9998,-55.27750831999996,58.98417918607311,50
mlp_h48_e300_gt0,419,0.0,48,300,15,2,-0.001,0.0255,0.55,0.998,-55.517508319999955,59.20697777938556,50
mlp_h48_e300_gt0,419,0.0,48,300,15,2,-0.001,0.0255,0.55,0.9998,-55.27750831999996,58.98417918607311,50
mlp_h48_e300_gt0,419,0.0,48,300,15,2,-0.001,0.0255,0.6,0.998,-55.517508319999955,59.20697777938556,50
mlp_h48_e300_gt0,419,0.0,48,300,15,2,-0.001,0.0255,0.6,0.9998,-55.27750831999996,58.98417918607311,50
mlp_h48_e300_gt0,419,0.0,48,300,15,2,-0.001,0.0255,0.65,0.998,-55.517508319999955,59.20697777938556,50
mlp_h48_e300_gt0,419,0.0,48,300,15,2,-0.001,0.0255,0.65,0.9998,-55.27750831999996,58.98417918607311,50
mlp_h48_e300_gt0,419,0.0,48,300,15,2,-0.001,0.026,0.55,0.998,-55.526437859999966,59.90222964606111,50
mlp_h48_e300_gt0,419,0.0,48,300,15,2,-0.001,0.026,0.55,0.9998,-55.28643785999997,59.679431052748676,50
mlp_h48_e300_gt0,419,0.0,48,300,15,2,-0.001,0.026,0.6,0.998,-55.526437859999966,59.90222964606111,50
mlp_h48_e300_gt0,419,0.0,48,300,15,2,-0.001,0.026,0.6,0.9998,-55.28643785999997,59.679431052748676,50
mlp_h48_e300_gt0,419,0.0,48,300,15,2,-0.001,0.026,0.65,0.998,-55.526437859999966,59.90222964606111,50
mlp_h48_e300_gt0,419,0.0,48,300,15,2,-0.001,0.026,0.65,0.9998,-55.28643785999997,59.679431052748676,50
mlp_h48_e300_gt0,419,0.0,48,300,15,2,-0.001,0.0265,0.55,0.998,-48.62786256000001,55.59073000035673,51
mlp_h48_e300_gt0,419,0.0,48,300,15,2,-0.001,0.0265,0.55,0.9998,-48.877862560000004,55.80914138455271,51
mlp_h48_e300_gt0,419,0.0,48,300,15,2,-0.001,0.0265,0.6,0.998,-48.62786256000001,55.59073000035673,51
mlp_h48_e300_gt0,419,0.0,48,300,15,2,-0.001,0.0265,0.6,0.9998,-48.877862560000004,55.80914138455271,51
mlp_h48_e300_gt0,419,0.0,48,300,15,2,-0.001,0.0265,0.65,0.998,-48.62786256000001,55.59073000035673,51
mlp_h48_e300_gt0,419,0.0,48,300,15,2,-0.001,0.0265,0.65,0.9998,-48.877862560000004,55.80914138455271,51
mlp_h48_e300_gt0,419,0.0,48,300,15,2,-0.0005,0.025,0.55,0.998,-50.91513325999995,56.680114485773515,49
mlp_h48_e300_gt0,419,0.0,48,300,15,2,-0.0005,0.025,0.55,0.9998,-50.935133259999944,56.69833722504466,49
mlp_h48_e300_gt0,419,0.0,48,300,15,2,-0.0005,0.025,0.6,0.998,-50.91513325999995,56.680114485773515,49
mlp_h48_e300_gt0,419,0.0,48,300,15,2,-0.0005,0.025,0.6,0.9998,-50.935133259999944,56.69833722504466,49
mlp_h48_e300_gt0,419,0.0,48,300,15,2,-0.0005,0.025,0.65,0.998,-50.91513325999995,56.680114485773515,49
mlp_h48_e300_gt0,419,0.0,48,300,15,2,-0.0005,0.025,0.65,0.9998,-50.935133259999944,56.69833722504466,49
mlp_h48_e300_gt0,419,0.0,48,300,15,2,-0.0005,0.0255,0.55,0.998,-50.91513325999995,56.680114485773515,49
mlp_h48_e300_gt0,419,0.0,48,300,15,2,-0.0005,0.0255,0.55,0.9998,-50.935133259999944,56.69833722504466,49
mlp_h48_e300_gt0,419,0.0,48,300,15,2,-0.0005,0.0255,0.6,0.998,-50.91513325999995,56.680114485773515,49
mlp_h48_e300_gt0,419,0.0,48,300,15,2,-0.0005,0.0255,0.6,0.9998,-50.935133259999944,56.69833722504466,49
mlp_h48_e300_gt0,419,0.0,48,300,15,2,-0.0005,0.0255,0.65,0.998,-50.91513325999995,56.680114485773515,49
mlp_h48_e300_gt0,419,0.0,48,300,15,2,-0.0005,0.0255,0.65,0.9998,-50.935133259999944,56.69833722504466,49
mlp_h48_e300_gt0,419,0.0,48,300,15,2,-0.0005,0.026,0.55,0.998,-51.484062799999975,56.680114485773515,49
mlp_h48_e300_gt0,419,0.0,48,300,15,2,-0.0005,0.026,0.55,0.9998,-51.50406279999997,56.69833722504466,49
mlp_h48_e300_gt0,419,0.0,48,300,15,2,-0.0005,0.026,0.6,0.998,-51.484062799999975,56.680114485773515,49
mlp_h48_e300_gt0,419,0.0,48,300,15,2,-0.0005,0.026,0.6,0.9998,-51.50406279999997,56.69833722504466,49
mlp_h48_e300_gt0,419,0.0,48,300,15,2,-0.0005,0.026,0.65,0.998,-51.484062799999975,56.680114485773515,49
mlp_h48_e300_gt0,419,0.0,48,300,15,2,-0.0005,0.026,0.65,0.9998,-51.50406279999997,56.69833722504466,49
mlp_h48_e300_gt0,419,0.0,48,300,15,2,-0.0005,0.0265,0.55,0.998,-45.27233126000001,54.615085302256226,50
mlp_h48_e300_gt0,419,0.0,48,300,15,2,-0.0005,0.0265,0.55,0.9998,-45.27233126000001,54.615085302256226,50
mlp_h48_e300_gt0,419,0.0,48,300,15,2,-0.0005,0.0265,0.6,0.998,-45.27233126000001,54.615085302256226,50
mlp_h48_e300_gt0,419,0.0,48,300,15,2,-0.0005,0.0265,0.6,0.9998,-45.27233126000001,54.615085302256226,50
mlp_h48_e300_gt0,419,0.0,48,300,15,2,-0.0005,0.0265,0.65,0.998,-45.27233126000001,54.615085302256226,50
mlp_h48_e300_gt0,419,0.0,48,300,15,2,-0.0005,0.0265,0.65,0.9998,-45.27233126000001,54.615085302256226,50
mlp_h48_e300_gt0,419,0.0,48,300,15,3,-0.0015,0.025,0.55,0.998,3.3364111500000293,42.26396218411989,60
mlp_h48_e300_gt0,419,0.0,48,300,15,3,-0.0015,0.025,0.55,0.9998,3.3364111500000293,42.26396218411989,60
mlp_h48_e300_gt0,419,0.0,48,300,15,3,-0.0015,0.025,0.6,0.998,3.3364111500000293,42.26396218411989,60
mlp_h48_e300_gt0,419,0.0,48,300,15,3,-0.0015,0.025,0.6,0.9998,3.3364111500000293,42.26396218411989,60
mlp_h48_e300_gt0,419,0.0,48,300,15,3,-0.0015,0.025,0.65,0.998,3.3364111500000293,42.26396218411989,60
mlp_h48_e300_gt0,419,0.0,48,300,15,3,-0.0015,0.025,0.65,0.9998,3.3364111500000293,42.26396218411989,60
mlp_h48_e300_gt0,419,0.0,48,300,15,3,-0.0015,0.0255,0.55,0.998,3.3364111500000293,42.26396218411989,60
mlp_h48_e300_gt0,419,0.0,48,300,15,3,-0.0015,0.0255,0.55,0.9998,3.3364111500000293,42.26396218411989,60
mlp_h48_e300_gt0,419,0.0,48,300,15,3,-0.0015,0.0255,0.6,0.998,3.3364111500000293,42.26396218411989,60
mlp_h48_e300_gt0,419,0.0,48,300,15,3,-0.0015,0.0255,0.6,0.9998,3.3364111500000293,42.26396218411989,60
mlp_h48_e300_gt0,419,0.0,48,300,15,3,-0.0015,0.0255,0.65,0.998,3.3364111500000293,42.26396218411989,60
mlp_h48_e300_gt0,419,0.0,48,300,15,3,-0.0015,0.0255,0.65,0.9998,3.3364111500000293,42.26396218411989,60
mlp_h48_e300_gt0,419,0.0,48,300,15,3,-0.0015,0.026,0.55,0.998,-20.122161570000017,42.26396218411989,60
mlp_h48_e300_gt0,419,0.0,48,300,15,3,-0.0015,0.026,0.55,0.9998,-20.122161570000017,42.26396218411989,60
mlp_h48_e300_gt0,419,0.0,48,300,15,3,-0.0015,0.026,0.6,0.998,-20.122161570000017,42.26396218411989,60
mlp_h48_e300_gt0,419,0.0,48,300,15,3,-0.0015,0.026,0.6,0.9998,-20.122161570000017,42.26396218411989,60
mlp_h48_e300_gt0,419,0.0,48,300,15,3,-0.0015,0.026,0.65,0.998,-20.122161570000017,42.26396218411989,60
mlp_h48_e300_gt0,419,0.0,48,300,15,3,-0.0015,0.026,0.65,0.9998,-20.122161570000017,42.26396218411989,60
mlp_h48_e300_gt0,419,0.0,48,300,15,3,-0.0015,0.0265,0.55,0.998,29.328233489999867,45.654675661707266,62
mlp_h48_e300_gt0,419,0.0,48,300,15,3,-0.0015,0.0265,0.55,0.9998,29.49823348999987,45.654675661707266,62
mlp_h48_e300_gt0,419,0.0,48,300,15,3,-0.0015,0.0265,0.6,0.998,29.328233489999867,45.654675661707266,62
mlp_h48_e300_gt0,419,0.0,48,300,15,3,-0.0015,0.0265,0.6,0.9998,29.49823348999987,45.654675661707266,62
mlp_h48_e300_gt0,419,0.0,48,300,15,3,-0.0015,0.0265,0.65,0.998,29.328233489999867,45.654675661707266,62
mlp_h48_e300_gt0,419,0.0,48,300,15,3,-0.0015,0.0265,0.65,0.9998,29.49823348999987,45.654675661707266,62
mlp_h48_e300_gt0,419,0.0,48,300,15,3,-0.001,0.025,0.55,0.998,14.426411150000028,42.26396218411989,60
mlp_h48_e300_gt0,419,0.0,48,300,15,3,-0.001,0.025,0.55,0.9998,14.426411150000028,42.26396218411989,60
mlp_h48_e300_gt0,419,0.0,48,300,15,3,-0.001,0.025,0.6,0.998,14.426411150000028,42.26396218411989,60
mlp_h48_e300_gt0,419,0.0,48,300,15,3,-0.001,0.025,0.6,0.9998,14.426411150000028,42.26396218411989,60
mlp_h48_e300_gt0,419,0.0,48,300,15,3,-0.001,0.025,0.65,0.998,14.426411150000028,42.26396218411989,60
mlp_h48_e300_gt0,419,0.0,48,300,15,3,-0.001,0.025,0.65,0.9998,14.426411150000028,42.26396218411989,60
mlp_h48_e300_gt0,419,0.0,48,300,15,3,-0.001,0.0255,0.55,0.998,14.426411150000028,42.26396218411989,60
mlp_h48_e300_gt0,419,0.0,48,300,15,3,-0.001,0.0255,0.55,0.9998,14.426411150000028,42.26396218411989,60
mlp_h48_e300_gt0,419,0.0,48,300,15,3,-0.001,0.0255,0.6,0.998,14.426411150000028,42.26396218411989,60
mlp_h48_e300_gt0,419,0.0,48,300,15,3,-0.001,0.0255,0.6,0.9998,14.426411150000028,42.26396218411989,60
mlp_h48_e300_gt0,419,0.0,48,300,15,3,-0.001,0.0255,0.65,0.998,14.426411150000028,42.26396218411989,60
mlp_h48_e300_gt0,419,0.0,48,300,15,3,-0.001,0.0255,0.65,0.9998,14.426411150000028,42.26396218411989,60
mlp_h48_e300_gt0,419,0.0,48,300,15,3,-0.001,0.026,0.55,0.998,-11.202161570000001,42.26396218411989,60
mlp_h48_e300_gt0,419,0.0,48,300,15,3,-0.001,0.026,0.55,0.9998,-11.202161570000001,42.26396218411989,60
mlp_h48_e300_gt0,419,0.0,48,300,15,3,-0.001,0.026,0.6,0.998,-11.202161570000001,42.26396218411989,60
mlp_h48_e300_gt0,419,0.0,48,300,15,3,-0.001,0.026,0.6,0.9998,-11.202161570000001,42.26396218411989,60
mlp_h48_e300_gt0,419,0.0,48,300,15,3,-0.001,0.026,0.65,0.998,-11.202161570000001,42.26396218411989,60
mlp_h48_e300_gt0,419,0.0,48,300,15,3,-0.001,0.026,0.65,0.9998,-11.202161570000001,42.26396218411989,60
mlp_h48_e300_gt0,419,0.0,48,300,15,3,-0.001,0.0265,0.55,0.998,42.5082334899999,45.654675661707266,62
mlp_h48_e300_gt0,419,0.0,48,300,15,3,-0.001,0.0265,0.55,0.9998,42.67823348999988,45.654675661707266,62
mlp_h48_e300_gt0,419,0.0,48,300,15,3,-0.001,0.0265,0.6,0.998,42.5082334899999,45.654675661707266,62
mlp_h48_e300_gt0,419,0.0,48,300,15,3,-0.001,0.0265,0.6,0.9998,42.67823348999988,45.654675661707266,62
mlp_h48_e300_gt0,419,0.0,48,300,15,3,-0.001,0.0265,0.65,0.998,42.5082334899999,45.654675661707266,62
mlp_h48_e300_gt0,419,0.0,48,300,15,3,-0.001,0.0265,0.65,0.9998,42.67823348999988,45.654675661707266,62
mlp_h48_e300_gt0,419,0.0,48,300,15,3,-0.0005,0.025,0.55,0.998,14.426411150000028,42.26396218411989,60
mlp_h48_e300_gt0,419,0.0,48,300,15,3,-0.0005,0.025,0.55,0.9998,14.426411150000028,42.26396218411989,60
mlp_h48_e300_gt0,419,0.0,48,300,15,3,-0.0005,0.025,0.6,0.998,14.426411150000028,42.26396218411989,60
mlp_h48_e300_gt0,419,0.0,48,300,15,3,-0.0005,0.025,0.6,0.9998,14.426411150000028,42.26396218411989,60
mlp_h48_e300_gt0,419,0.0,48,300,15,3,-0.0005,0.025,0.65,0.998,14.426411150000028,42.26396218411989,60
mlp_h48_e300_gt0,419,0.0,48,300,15,3,-0.0005,0.025,0.65,0.9998,14.426411150000028,42.26396218411989,60
mlp_h48_e300_gt0,419,0.0,48,300,15,3,-0.0005,0.0255,0.55,0.998,14.426411150000028,42.26396218411989,60
mlp_h48_e300_gt0,419,0.0,48,300,15,3,-0.0005,0.0255,0.55,0.9998,14.426411150000028,42.26396218411989,60
mlp_h48_e300_gt0,419,0.0,48,300,15,3,-0.0005,0.0255,0.6,0.998,14.426411150000028,42.26396218411989,60
mlp_h48_e300_gt0,419,0.0,48,300,15,3,-0.0005,0.0255,0.6,0.9998,14.426411150000028,42.26396218411989,60
mlp_h48_e300_gt0,419,0.0,48,300,15,3,-0.0005,0.0255,0.65,0.998,14.426411150000028,42.26396218411989,60
mlp_h48_e300_gt0,419,0.0,48,300,15,3,-0.0005,0.0255,0.65,0.9998,14.426411150000028,42.26396218411989,60
mlp_h48_e300_gt0,419,0.0,48,300,15,3,-0.0005,0.026,0.55,0.998,-11.202161570000001,42.26396218411989,60
mlp_h48_e300_gt0,419,0.0,48,300,15,3,-0.0005,0.026,0.55,0.9998,-11.202161570000001,42.26396218411989,60
mlp_h48_e300_gt0,419,0.0,48,300,15,3,-0.0005,0.026,0.6,0.998,-11.202161570000001,42.26396218411989,60
mlp_h48_e300_gt0,419,0.0,48,300,15,3,-0.0005,0.026,0.6,0.9998,-11.202161570000001,42.26396218411989,60
mlp_h48_e300_gt0,419,0.0,48,300,15,3,-0.0005,0.026,0.65,0.998,-11.202161570000001,42.26396218411989,60
mlp_h48_e300_gt0,419,0.0,48,300,15,3,-0.0005,0.026,0.65,0.9998,-11.202161570000001,42.26396218411989,60
mlp_h48_e300_gt0,419,0.0,48,300,15,3,-0.0005,0.0265,0.55,0.998,42.5082334899999,45.654675661707266,62
mlp_h48_e300_gt0,419,0.0,48,300,15,3,-0.0005,0.0265,0.55,0.9998,42.67823348999988,45.654675661707266,62
mlp_h48_e300_gt0,419,0.0,48,300,15,3,-0.0005,0.0265,0.6,0.998,42.5082334899999,45.654675661707266,62
mlp_h48_e300_gt0,419,0.0,48,300,15,3,-0.0005,0.0265,0.6,0.9998,42.67823348999988,45.654675661707266,62
mlp_h48_e300_gt0,419,0.0,48,300,15,3,-0.0005,0.0265,0.65,0.998,42.5082334899999,45.654675661707266,62
mlp_h48_e300_gt0,419,0.0,48,300,15,3,-0.0005,0.0265,0.65,0.9998,42.67823348999988,45.654675661707266,62
mlp_h48_e300_gt0,419,0.0,48,300,15,4,-0.0015,0.025,0.55,0.998,-22.025161770000047,52.719959957861626,66
mlp_h48_e300_gt0,419,0.0,48,300,15,4,-0.0015,0.025,0.55,0.9998,-22.025161770000047,52.719959957861626,66
mlp_h48_e300_gt0,419,0.0,48,300,15,4,-0.0015,0.025,0.6,0.998,-22.025161770000047,52.719959957861626,66
mlp_h48_e300_gt0,419,0.0,48,300,15,4,-0.0015,0.025,0.6,0.9998,-22.025161770000047,52.719959957861626,66
mlp_h48_e300_gt0,419,0.0,48,300,15,4,-0.0015,0.025,0.65,0.998,-22.025161770000047,52.719959957861626,66
mlp_h48_e300_gt0,419,0.0,48,300,15,4,-0.0015,0.025,0.65,0.9998,-22.025161770000047,52.719959957861626,66
mlp_h48_e300_gt0,419,0.0,48,300,15,4,-0.0015,0.0255,0.55,0.998,-22.025161770000047,52.719959957861626,66
mlp_h48_e300_gt0,419,0.0,48,300,15,4,-0.0015,0.0255,0.55,0.9998,-22.025161770000047,52.719959957861626,66
mlp_h48_e300_gt0,419,0.0,48,300,15,4,-0.0015,0.0255,0.6,0.998,-22.025161770000047,52.719959957861626,66
mlp_h48_e300_gt0,419,0.0,48,300,15,4,-0.0015,0.0255,0.6,0.9998,-22.025161770000047,52.719959957861626,66
mlp_h48_e300_gt0,419,0.0,48,300,15,4,-0.0015,0.0255,0.65,0.998,-22.025161770000047,52.719959957861626,66
mlp_h48_e300_gt0,419,0.0,48,300,15,4,-0.0015,0.0255,0.65,0.9998,-22.025161770000047,52.719959957861626,66
mlp_h48_e300_gt0,419,0.0,48,300,15,4,-0.0015,0.026,0.55,0.998,-36.36516177000001,54.87505263079575,66
mlp_h48_e300_gt0,419,0.0,48,300,15,4,-0.0015,0.026,0.55,0.9998,-36.36516177000001,54.87505263079575,66
mlp_h48_e300_gt0,419,0.0,48,300,15,4,-0.0015,0.026,0.6,0.998,-36.36516177000001,54.87505263079575,66
mlp_h48_e300_gt0,419,0.0,48,300,15,4,-0.0015,0.026,0.6,0.9998,-36.36516177000001,54.87505263079575,66
mlp_h48_e300_gt0,419,0.0,48,300,15,4,-0.0015,0.026,0.65,0.998,-36.36516177000001,54.87505263079575,66
mlp_h48_e300_gt0,419,0.0,48,300,15,4,-0.0015,0.026,0.65,0.9998,-36.36516177000001,54.87505263079575,66
mlp_h48_e300_gt0,419,0.0,48,300,15,4,-0.0015,0.0265,0.55,0.998,-16.306274270000067,55.47597076651311,66
mlp_h48_e300_gt0,419,0.0,48,300,15,4,-0.0015,0.0265,0.55,0.9998,-17.726274270000065,56.454198784238294,66
mlp_h48_e300_gt0,419,0.0,48,300,15,4,-0.0015,0.0265,0.6,0.998,-16.306274270000067,55.47597076651311,66
mlp_h48_e300_gt0,419,0.0,48,300,15,4,-0.0015,0.0265,0.6,0.9998,-17.726274270000065,56.454198784238294,66
mlp_h48_e300_gt0,419,0.0,48,300,15,4,-0.0015,0.0265,0.65,0.998,-16.306274270000067,55.47597076651311,66
mlp_h48_e300_gt0,419,0.0,48,300,15,4,-0.0015,0.0265,0.65,0.9998,-17.726274270000065,56.454198784238294,66
mlp_h48_e300_gt0,419,0.0,48,300,15,4,-0.001,0.025,0.55,0.998,-13.105161770000029,52.719959957861626,66
mlp_h48_e300_gt0,419,0.0,48,300,15,4,-0.001,0.025,0.55,0.9998,-13.105161770000029,52.719959957861626,66
mlp_h48_e300_gt0,419,0.0,48,300,15,4,-0.001,0.025,0.6,0.998,-13.105161770000029,52.719959957861626,66
mlp_h48_e300_gt0,419,0.0,48,300,15,4,-0.001,0.025,0.6,0.9998,-13.105161770000029,52.719959957861626,66
mlp_h48_e300_gt0,419,0.0,48,300,15,4,-0.001,0.025,0.65,0.998,-13.105161770000029,52.719959957861626,66
mlp_h48_e300_gt0,419,0.0,48,300,15,4,-0.001,0.025,0.65,0.9998,-13.105161770000029,52.719959957861626,66
mlp_h48_e300_gt0,419,0.0,48,300,15,4,-0.001,0.0255,0.55,0.998,-13.105161770000029,52.719959957861626,66
mlp_h48_e300_gt0,419,0.0,48,300,15,4,-0.001,0.0255,0.55,0.9998,-13.105161770000029,52.719959957861626,66
mlp_h48_e300_gt0,419,0.0,48,300,15,4,-0.001,0.0255,0.6,0.998,-13.105161770000029,52.719959957861626,66
mlp_h48_e300_gt0,419,0.0,48,300,15,4,-0.001,0.0255,0.6,0.9998,-13.105161770000029,52.719959957861626,66
mlp_h48_e300_gt0,419,0.0,48,300,15,4,-0.001,0.0255,0.65,0.998,-13.105161770000029,52.719959957861626,66
mlp_h48_e300_gt0,419,0.0,48,300,15,4,-0.001,0.0255,0.65,0.9998,-13.105161770000029,52.719959957861626,66
mlp_h48_e300_gt0,419,0.0,48,300,15,4,-0.001,0.026,0.55,0.998,-29.695161770000013,54.87505263079575,66
mlp_h48_e300_gt0,419,0.0,48,300,15,4,-0.001,0.026,0.55,0.9998,-29.695161770000013,54.87505263079575,66
mlp_h48_e300_gt0,419,0.0,48,300,15,4,-0.001,0.026,0.6,0.998,-29.695161770000013,54.87505263079575,66
mlp_h48_e300_gt0,419,0.0,48,300,15,4,-0.001,0.026,0.6,0.9998,-29.695161770000013,54.87505263079575,66
mlp_h48_e300_gt0,419,0.0,48,300,15,4,-0.001,0.026,0.65,0.998,-29.695161770000013,54.87505263079575,66
mlp_h48_e300_gt0,419,0.0,48,300,15,4,-0.001,0.026,0.65,0.9998,-29.695161770000013,54.87505263079575,66
mlp_h48_e300_gt0,419,0.0,48,300,15,4,-0.001,0.0265,0.55,0.998,-7.466274270000051,55.47597076651311,66
mlp_h48_e300_gt0,419,0.0,48,300,15,4,-0.001,0.0265,0.55,0.9998,-8.88627427000005,56.454198784238294,66
mlp_h48_e300_gt0,419,0.0,48,300,15,4,-0.001,0.0265,0.6,0.998,-7.466274270000051,55.47597076651311,66
mlp_h48_e300_gt0,419,0.0,48,300,15,4,-0.001,0.0265,0.6,0.9998,-8.88627427000005,56.454198784238294,66
mlp_h48_e300_gt0,419,0.0,48,300,15,4,-0.001,0.0265,0.65,0.998,-7.466274270000051,55.47597076651311,66
mlp_h48_e300_gt0,419,0.0,48,300,15,4,-0.001,0.0265,0.65,0.9998,-8.88627427000005,56.454198784238294,66
mlp_h48_e300_gt0,419,0.0,48,300,15,4,-0.0005,0.025,0.55,0.998,-13.105161770000029,52.719959957861626,66
mlp_h48_e300_gt0,419,0.0,48,300,15,4,-0.0005,0.025,0.55,0.9998,-13.105161770000029,52.719959957861626,66
mlp_h48_e300_gt0,419,0.0,48,300,15,4,-0.0005,0.025,0.6,0.998,-13.105161770000029,52.719959957861626,66
mlp_h48_e300_gt0,419,0.0,48,300,15,4,-0.0005,0.025,0.6,0.9998,-13.105161770000029,52.719959957861626,66
mlp_h48_e300_gt0,419,0.0,48,300,15,4,-0.0005,0.025,0.65,0.998,-13.105161770000029,52.719959957861626,66
mlp_h48_e300_gt0,419,0.0,48,300,15,4,-0.0005,0.025,0.65,0.9998,-13.105161770000029,52.719959957861626,66
mlp_h48_e300_gt0,419,0.0,48,300,15,4,-0.0005,0.0255,0.55,0.998,-13.105161770000029,52.719959957861626,66
mlp_h48_e300_gt0,419,0.0,48,300,15,4,-0.0005,0.0255,0.55,0.9998,-13.105161770000029,52.719959957861626,66
mlp_h48_e300_gt0,419,0.0,48,300,15,4,-0.0005,0.0255,0.6,0.998,-13.105161770000029,52.719959957861626,66
mlp_h48_e300_gt0,419,0.0,48,300,15,4,-0.0005,0.0255,0.6,0.9998,-13.105161770000029,52.719959957861626,66
mlp_h48_e300_gt0,419,0.0,48,300,15,4,-0.0005,0.0255,0.65,0.998,-13.105161770000029,52.719959957861626,66
mlp_h48_e300_gt0,419,0.0,48,300,15,4,-0.0005,0.0255,0.65,0.9998,-13.105161770000029,52.719959957861626,66
