seed,score_base_start,alpha,threshold,alloc,gap_min,gap_max,max_broken_rate,min_red_rate,max_limit_down,max_pullback,ret_pct,dd_pct,trades
425,2025-01-01,14,0.64,0.9998,-0.001,0.0255,0.412,0.287,10,0.065,-12.942920449999951,52.75262534906432,63
425,2025-01-01,14,0.64,0.9998,-0.001,0.0255,0.406,0.236,10,0.1,-12.942920449999951,52.75262534906432,63
425,2025-01-01,14,0.64,0.9998,-0.0005,0.0265,0.412,0.287,10,0.065,-6.227135309999943,54.35925835318698,63
425,2025-01-01,14,0.64,0.9998,-0.0005,0.0265,0.406,0.236,10,0.1,-6.227135309999943,54.35925835318698,63
425,2025-01-01,14,0.66,0.998,-0.001,0.0255,0.412,0.287,10,0.065,-13.032920449999953,52.78322201148412,63
425,2025-01-01,14,0.66,0.998,-0.001,0.0255,0.406,0.236,10,0.1,-13.032920449999953,52.78322201148412,63
425,2025-01-01,14,0.66,0.998,-0.0005,0.0265,0.412,0.287,10,0.065,-4.497135309999944,53.344013725594664,63
425,2025-01-01,14,0.66,0.998,-0.0005,0.0265,0.406,0.236,10,0.1,-4.497135309999944,53.344013725594664,63
425,2025-01-01,14,0.66,0.9998,-0.001,0.0255,0.412,0.287,10,0.065,-12.942920449999951,52.75262534906432,63
425,2025-01-01,14,0.66,0.9998,-0.001,0.0255,0.406,0.236,10,0.1,-12.942920449999951,52.75262534906432,63
425,2025-01-01,14,0.66,0.9998,-0.0005,0.0265,0.412,0.287,10,0.065,-6.227135309999943,54.35925835318698,63
425,2025-01-01,14,0.66,0.9998,-0.0005,0.0265,0.406,0.236,10,0.1,-6.227135309999943,54.35925835318698,63
425,2025-01-01,15,0.58,0.998,-0.001,0.0255,0.412,0.287,10,0.065,-15.75742318999993,58.28432030550768,61
425,2025-01-01,15,0.58,0.998,-0.001,0.0255,0.406,0.236,10,0.1,-13.29404898999994,56.827592556936004,61
425,2025-01-01,15,0.58,0.998,-0.0005,0.0265,0.412,0.287,10,0.065,-5.697718590000001,58.13157373873983,61
425,2025-01-01,15,0.58,0.998,-0.0005,0.0265,0.406,0.236,10,0.1,-9.005080590000002,58.67021272672223,61
425,2025-01-01,15,0.58,0.9998,-0.001,0.0255,0.412,0.287,10,0.065,-15.75742318999993,58.28432030550768,61
425,2025-01-01,15,0.58,0.9998,-0.001,0.0255,0.406,0.236,10,0.1,-16.184048989999933,58.53660744934339,61
425,2025-01-01,15,0.58,0.9998,-0.0005,0.0265,0.412,0.287,10,0.065,-5.846962290000013,58.21137471945059,61
425,2025-01-01,15,0.58,0.9998,-0.0005,0.0265,0.406,0.236,10,0.1,-9.005080590000002,58.67021272672223,61
425,2025-01-01,15,0.6,0.998,-0.001,0.0255,0.412,0.287,10,0.065,-15.75742318999993,58.28432030550768,61
425,2025-01-01,15,0.6,0.998,-0.001,0.0255,0.406,0.236,10,0.1,-13.29404898999994,56.827592556936004,61
425,2025-01-01,15,0.6,0.998,-0.0005,0.0265,0.412,0.287,10,0.065,-5.697718590000001,58.13157373873983,61
425,2025-01-01,15,0.6,0.998,-0.0005,0.0265,0.406,0.236,10,0.1,-9.005080590000002,58.67021272672223,61
425,2025-01-01,15,0.6,0.9998,-0.001,0.0255,0.412,0.287,10,0.065,-15.75742318999993,58.28432030550768,61
425,2025-01-01,15,0.6,0.9998,-0.001,0.0255,0.406,0.236,10,0.1,-16.184048989999933,58.53660744934339,61
425,2025-01-01,15,0.6,0.9998,-0.0005,0.0265,0.412,0.287,10,0.065,-5.846962290000013,58.21137471945059,61
425,2025-01-01,15,0.6,0.9998,-0.0005,0.0265,0.406,0.236,10,0.1,-9.005080590000002,58.67021272672223,61
425,2025-01-01,15,0.62,0.998,-0.001,0.0255,0.412,0.287,10,0.065,-15.75742318999993,58.28432030550768,61
425,2025-01-01,15,0.62,0.998,-0.001,0.0255,0.406,0.236,10,0.1,-13.29404898999994,56.827592556936004,61
425,2025-01-01,15,0.62,0.998,-0.0005,0.0265,0.412,0.287,10,0.065,-5.697718590000001,58.13157373873983,61
425,2025-01-01,15,0.62,0.998,-0.0005,0.0265,0.406,0.236,10,0.1,-9.005080590000002,58.67021272672223,61
425,2025-01-01,15,0.62,0.9998,-0.001,0.0255,0.412,0.287,10,0.065,-15.75742318999993,58.28432030550768,61
425,2025-01-01,15,0.62,0.9998,-0.001,0.0255,0.406,0.236,10,0.1,-16.184048989999933,58.53660744934339,61
425,2025-01-01,15,0.62,0.9998,-0.0005,0.0265,0.412,0.287,10,0.065,-5.846962290000013,58.21137471945059,61
425,2025-01-01,15,0.62,0.9998,-0.0005,0.0265,0.406,0.236,10,0.1,-9.005080590000002,58.67021272672223,61
425,2025-01-01,15,0.64,0.998,-0.001,0.0255,0.412,0.287,10,0.065,-15.75742318999993,58.28432030550768,61
425,2025-01-01,15,0.64,0.998,-0.001,0.0255,0.406,0.236,10,0.1,-13.29404898999994,56.827592556936004,61
425,2025-01-01,15,0.64,0.998,-0.0005,0.0265,0.412,0.287,10,0.065,-5.697718590000001,58.13157373873983,61
425,2025-01-01,15,0.64,0.998,-0.0005,0.0265,0.406,0.236,10,0.1,-9.005080590000002,58.67021272672223,61
425,2025-01-01,15,0.64,0.9998,-0.001,0.0255,0.412,0.287,10,0.065,-15.75742318999993,58.28432030550768,61
425,2025-01-01,15,0.64,0.9998,-0.001,0.0255,0.406,0.236,10,0.1,-16.184048989999933,58.53660744934339,61
425,2025-01-01,15,0.64,0.9998,-0.0005,0.0265,0.412,0.287,10,0.065,-5.846962290000013,58.21137471945059,61
425,2025-01-01,15,0.64,0.9998,-0.0005,0.0265,0.406,0.236,10,0.1,-9.005080590000002,58.67021272672223,61
425,2025-01-01,15,0.66,0.998,-0.001,0.0255,0.412,0.287,10,0.065,-15.75742318999993,58.28432030550768,61
425,2025-01-01,15,0.66,0.998,-0.001,0.0255,0.406,0.236,10,0.1,-13.29404898999994,56.827592556936004,61
425,2025-01-01,15,0.66,0.998,-0.0005,0.0265,0.412,0.287,10,0.065,-5.697718590000001,58.13157373873983,61
425,2025-01-01,15,0.66,0.998,-0.0005,0.0265,0.406,0.236,10,0.1,-9.005080590000002,58.67021272672223,61
425,2025-01-01,15,0.66,0.9998,-0.001,0.0255,0.412,0.287,10,0.065,-15.75742318999993,58.28432030550768,61
425,2025-01-01,15,0.66,0.9998,-0.001,0.0255,0.406,0.236,10,0.1,-16.184048989999933,58.53660744934339,61
425,2025-01-01,15,0.66,0.9998,-0.0005,0.0265,0.412,0.287,10,0.065,-5.846962290000013,58.21137471945059,61
425,2025-01-01,15,0.66,0.9998,-0.0005,0.0265,0.406,0.236,10,0.1,-9.005080590000002,58.67021272672223,61
425,2025-01-01,16,0.58,0.998,-0.001,0.0255,0.412,0.287,10,0.065,-10.211427009999973,45.506985367282724,62
425,2025-01-01,16,0.58,0.998,-0.001,0.0255,0.406,0.236,10,0.1,-11.87731661,45.506985367282724,62
425,2025-01-01,16,0.58,0.998,-0.0005,0.0265,0.412,0.287,10,0.065,-5.613720530000032,47.482796460813006,62
425,2025-01-01,16,0.58,0.998,-0.0005,0.0265,0.406,0.236,10,0.1,-6.389610130000034,48.002626618879574,62
425,2025-01-01,16,0.58,0.9998,-0.001,0.0255,0.412,0.287,10,0.065,-10.131427009999971,45.506985367282724,62
425,2025-01-01,16,0.58,0.9998,-0.001,0.0255,0.406,0.236,10,0.1,-11.797316609999998,45.506985367282724,62
425,2025-01-01,16,0.58,0.9998,-0.0005,0.0265,0.412,0.287,10,0.065,-5.786041809999986,47.77936718148045,62
425,2025-01-01,16,0.58,0.9998,-0.0005,0.0265,0.406,0.236,10,0.1,-5.821931409999992,47.80332937016104,62
425,2025-01-01,16,0.6,0.998,-0.001,0.0255,0.412,0.287,10,0.065,-10.211427009999973,45.506985367282724,62
425,2025-01-01,16,0.6,0.998,-0.001,0.0255,0.406,0.236,10,0.1,-11.87731661,45.506985367282724,62
425,2025-01-01,16,0.6,0.998,-0.0005,0.0265,0.412,0.287,10,0.065,-5.613720530000032,47.482796460813006,62
425,2025-01-01,16,0.6,0.998,-0.0005,0.0265,0.406,0.236,10,0.1,-6.389610130000034,48.002626618879574,62
425,2025-01-01,16,0.6,0.9998,-0.001,0.0255,0.412,0.287,10,0.065,-10.131427009999971,45.506985367282724,62
425,2025-01-01,16,0.6,0.9998,-0.001,0.0255,0.406,0.236,10,0.1,-11.797316609999998,45.506985367282724,62
425,2025-01-01,16,0.6,0.9998,-0.0005,0.0265,0.412,0.287,10,0.065,-5.786041809999986,47.77936718148045,62
425,2025-01-01,16,0.6,0.9998,-0.0005,0.0265,0.406,0.236,10,0.1,-5.821931409999992,47.80332937016104,62
425,2025-01-01,16,0.62,0.998,-0.001,0.0255,0.412,0.287,10,0.065,-10.211427009999973,45.506985367282724,62
425,2025-01-01,16,0.62,0.998,-0.001,0.0255,0.406,0.236,10,0.1,-11.87731661,45.506985367282724,62
425,2025-01-01,16,0.62,0.998,-0.0005,0.0265,0.412,0.287,10,0.065,-5.613720530000032,47.482796460813006,62
425,2025-01-01,16,0.62,0.998,-0.0005,0.0265,0.406,0.236,10,0.1,-6.389610130000034,48.002626618879574,62
425,2025-01-01,16,0.62,0.9998,-0.001,0.0255,0.412,0.287,10,0.065,-10.131427009999971,45.506985367282724,62
425,2025-01-01,16,0.62,0.9998,-0.001,0.0255,0.406,0.236,10,0.1,-11.797316609999998,45.506985367282724,62
425,2025-01-01,16,0.62,0.9998,-0.0005,0.0265,0.412,0.287,10,0.065,-5.786041809999986,47.77936718148045,62
425,2025-01-01,16,0.62,0.9998,-0.0005,0.0265,0.406,0.236,10,0.1,-5.821931409999992,47.80332937016104,62
425,2025-01-01,16,0.64,0.998,-0.001,0.0255,0.412,0.287,10,0.065,-10.211427009999973,45.506985367282724,62
425,2025-01-01,16,0.64,0.998,-0.001,0.0255,0.406,0.236,10,0.1,-11.87731661,45.506985367282724,62
425,2025-01-01,16,0.64,0.998,-0.0005,0.0265,0.412,0.287,10,0.065,-5.613720530000032,47.482796460813006,62
425,2025-01-01,16,0.64,0.998,-0.0005,0.0265,0.406,0.236,10,0.1,-6.389610130000034,48.002626618879574,62
425,2025-01-01,16,0.64,0.9998,-0.001,0.0255,0.412,0.287,10,0.065,-10.131427009999971,45.506985367282724,62
425,2025-01-01,16,0.64,0.9998,-0.001,0.0255,0.406,0.236,10,0.1,-11.797316609999998,45.506985367282724,62
425,2025-01-01,16,0.64,0.9998,-0.0005,0.0265,0.412,0.287,10,0.065,-5.786041809999986,47.77936718148045,62
425,2025-01-01,16,0.64,0.9998,-0.0005,0.0265,0.406,0.236,10,0.1,-5.821931409999992,47.80332937016104,62
425,2025-01-01,16,0.66,0.998,-0.001,0.0255,0.412,0.287,10,0.065,-10.211427009999973,45.506985367282724,62
425,2025-01-01,16,0.66,0.998,-0.001,0.0255,0.406,0.236,10,0.1,-11.87731661,45.506985367282724,62
425,2025-01-01,16,0.66,0.998,-0.0005,0.0265,0.412,0.287,10,0.065,-5.613720530000032,47.482796460813006,62
425,2025-01-01,16,0.66,0.998,-0.0005,0.0265,0.406,0.236,10,0.1,-6.389610130000034,48.002626618879574,62
425,2025-01-01,16,0.66,0.9998,-0.001,0.0255,0.412,0.287,10,0.065,-10.131427009999971,45.506985367282724,62
425,2025-01-01,16,0.66,0.9998,-0.001,0.0255,0.406,0.236,10,0.1,-11.797316609999998,45.506985367282724,62
425,2025-01-01,16,0.66,0.9998,-0.0005,0.0265,0.412,0.287,10,0.065,-5.786041809999986,47.77936718148045,62
425,2025-01-01,16,0.66,0.9998,-0.0005,0.0265,0.406,0.236,10,0.1,-5.821931409999992,47.80332937016104,62
425,2025-07-01,14,0.58,0.998,-0.001,0.0255,0.412,0.287,10,0.065,-5.587030849999941,49.46696690361127,63
425,2025-07-01,14,0.58,0.998,-0.001,0.0255,0.406,0.236,10,0.1,-5.232920449999911,49.23876138152798,63
425,2025-07-01,14,0.58,0.998,-0.0005,0.0265,0.412,0.287,10,0.065,7.989490490000062,47.3660269529107,63
425,2025-07-01,14,0.58,0.998,-0.0005,0.0265,0.406,0.236,10,0.1,7.892864690000101,47.42273147564872,63
425,2025-07-01,14,0.58,0.9998,-0.001,0.0255,0.412,0.287,10,0.065,-5.497030849999939,49.43829256298553,63
425,2025-07-01,14,0.58,0.9998,-0.001,0.0255,0.406,0.236,10,0.1,-3.202920449999913,47.96071610786601,63
425,2025-07-01,14,0.58,0.9998,-0.0005,0.0265,0.412,0.287,10,0.065,7.989490490000062,47.3660269529107,63
425,2025-07-01,14,0.58,0.9998,-0.0005,0.0265,0.406,0.236,10,0.1,7.892864690000101,47.42273147564872,63
425,2025-07-01,14,0.6,0.998,-0.001,0.0255,0.412,0.287,10,0.065,-5.587030849999941,49.46696690361127,63
425,2025-07-01,14,0.6,0.998,-0.001,0.0255,0.406,0.236,10,0.1,-5.232920449999911,49.23876138152798,63
425,2025-07-01,14,0.6,0.998,-0.0005,0.0265,0.412,0.287,10,0.065,7.989490490000062,47.3660269529107,63
425,2025-07-01,14,0.6,0.998,-0.0005,0.0265,0.406,0.236,10,0.1,7.892864690000101,47.42273147564872,63
425,2025-07-01,14,0.6,0.9998,-0.001,0.0255,0.412,0.287,10,0.065,-5.497030849999939,49.43829256298553,63
425,2025-07-01,14,0.6,0.9998,-0.001,0.0255,0.406,0.236,10,0.1,-3.202920449999913,47.96071610786601,63
425,2025-07-01,14,0.6,0.9998,-0.0005,0.0265,0.412,0.287,10,0.065,7.989490490000062,47.3660269529107,63
425,2025-07-01,14,0.6,0.9998,-0.0005,0.0265,0.406,0.236,10,0.1,7.892864690000101,47.42273147564872,63
425,2025-07-01,14,0.62,0.998,-0.001,0.0255,0.412,0.287,10,0.065,-5.587030849999941,49.46696690361127,63
425,2025-07-01,14,0.62,0.998,-0.001,0.0255,0.406,0.236,10,0.1,-5.232920449999911,49.23876138152798,63
425,2025-07-01,14,0.62,0.998,-0.0005,0.0265,0.412,0.287,10,0.065,7.989490490000062,47.3660269529107,63
425,2025-07-01,14,0.62,0.998,-0.0005,0.0265,0.406,0.236,10,0.1,7.892864690000101,47.42273147564872,63
425,2025-07-01,14,0.62,0.9998,-0.001,0.0255,0.412,0.287,10,0.065,-5.497030849999939,49.43829256298553,63
425,2025-07-01,14,0.62,0.9998,-0.001,0.0255,0.406,0.236,10,0.1,-3.202920449999913,47.96071610786601,63
425,2025-07-01,14,0.62,0.9998,-0.0005,0.0265,0.412,0.287,10,0.065,7.989490490000062,47.3660269529107,63
425,2025-07-01,14,0.62,0.9998,-0.0005,0.0265,0.406,0.236,10,0.1,7.892864690000101,47.42273147564872,63
425,2025-07-01,14,0.64,0.998,-0.001,0.0255,0.412,0.287,10,0.065,-5.587030849999941,49.46696690361127,63
425,2025-07-01,14,0.64,0.998,-0.001,0.0255,0.406,0.236,10,0.1,-5.232920449999911,49.23876138152798,63
425,2025-07-01,14,0.64,0.998,-0.0005,0.0265,0.412,0.287,10,0.065,7.989490490000062,47.3660269529107,63
425,2025-07-01,14,0.64,0.998,-0.0005,0.0265,0.406,0.236,10,0.1,7.892864690000101,47.42273147564872,63
425,2025-07-01,14,0.64,0.9998,-0.001,0.0255,0.412,0.287,10,0.065,-5.497030849999939,49.43829256298553,63
425,2025-07-01,14,0.64,0.9998,-0.001,0.0255,0.406,0.236,10,0.1,-3.202920449999913,47.96071610786601,63
425,2025-07-01,14,0.64,0.9998,-0.0005,0.0265,0.412,0.287,10,0.065,7.989490490000062,47.3660269529107,63
425,2025-07-01,14,0.64,0.9998,-0.0005,0.0265,0.406,0.236,10,0.1,7.892864690000101,47.42273147564872,63
425,2025-07-01,14,0.66,0.998,-0.001,0.0255,0.412,0.287,10,0.065,-5.587030849999941,49.46696690361127,63
425,2025-07-01,14,0.66,0.998,-0.001,0.0255,0.406,0.236,10,0.1,-5.232920449999911,49.23876138152798,63
425,2025-07-01,14,0.66,0.998,-0.0005,0.0265,0.412,0.287,10,0.065,7.989490490000062,47.3660269529107,63
425,2025-07-01,14,0.66,0.998,-0.0005,0.0265,0.406,0.236,10,0.1,7.892864690000101,47.42273147564872,63
425,2025-07-01,14,0.66,0.9998,-0.001,0.0255,0.412,0.287,10,0.065,-5.497030849999939,49.43829256298553,63
425,2025-07-01,14,0.66,0.9998,-0.001,0.0255,0.406,0.236,10,0.1,-3.202920449999913,47.96071610786601,63
425,2025-07-01,14,0.66,0.9998,-0.0005,0.0265,0.412,0.287,10,0.065,7.989490490000062,47.3660269529107,63
425,2025-07-01,14,0.66,0.9998,-0.0005,0.0265,0.406,0.236,10,0.1,7.892864690000101,47.42273147564872,63
425,2025-07-01,15,0.58,0.998,-0.001,0.0255,0.412,0.287,10,0.065,1.5749977300000717,49.532112860541574,62
425,2025-07-01,15,0.58,0.998,-0.001,0.0255,0.406,0.236,10,0.1,0.5376357300000745,50.143897490719944,62
425,2025-07-01,15,0.58,0.998,-0.0005,0.0265,0.412,0.287,10,0.065,8.043106249999976,52.152291167427734,62
425,2025-07-01,15,0.58,0.998,-0.0005,0.0265,0.406,0.236,10,0.1,7.875008050000032,52.24191491754032,62
425,2025-07-01,15,0.58,0.9998,-0.001,0.0255,0.412,0.287,10,0.065,0.6649977300000609,50.06878570325446,62
425,2025-07-01,15,0.58,0.9998,-0.001,0.0255,0.406,0.236,10,0.1,0.5376357300000745,50.143897490719944,62
425,2025-07-01,15,0.58,0.9998,-0.0005,0.0265,0.412,0.287,10,0.065,4.273106249999992,52.936040860556744,62
425,2025-07-01,15,0.58,0.9998,-0.0005,0.0265,0.406,0.236,10,0.1,7.165008049999999,52.620460687691086,62
425,2025-07-01,15,0.6,0.998,-0.001,0.0255,0.412,0.287,10,0.065,1.5749977300000717,49.532112860541574,62
425,2025-07-01,15,0.6,0.998,-0.001,0.0255,0.406,0.236,10,0.1,0.5376357300000745,50.143897490719944,62
425,2025-07-01,15,0.6,0.998,-0.0005,0.0265,0.412,0.287,10,0.065,8.043106249999976,52.152291167427734,62
425,2025-07-01,15,0.6,0.998,-0.0005,0.0265,0.406,0.236,10,0.1,7.875008050000032,52.24191491754032,62
425,2025-07-01,15,0.6,0.9998,-0.001,0.0255,0.412,0.287,10,0.065,0.6649977300000609,50.06878570325446,62
425,2025-07-01,15,0.6,0.9998,-0.001,0.0255,0.406,0.236,10,0.1,0.5376357300000745,50.143897490719944,62
425,2025-07-01,15,0.6,0.9998,-0.0005,0.0265,0.412,0.287,10,0.065,4.273106249999992,52.936040860556744,62
425,2025-07-01,15,0.6,0.9998,-0.0005,0.0265,0.406,0.236,10,0.1,7.165008049999999,52.620460687691086,62
425,2025-07-01,15,0.62,0.998,-0.001,0.0255,0.412,0.287,10,0.065,1.5749977300000717,49.532112860541574,62
425,2025-07-01,15,0.62,0.998,-0.001,0.0255,0.406,0.236,10,0.1,0.5376357300000745,50.143897490719944,62
425,2025-07-01,15,0.62,0.998,-0.0005,0.0265,0.412,0.287,10,0.065,8.043106249999976,52.152291167427734,62
425,2025-07-01,15,0.62,0.998,-0.0005,0.0265,0.406,0.236,10,0.1,7.875008050000032,52.24191491754032,62
425,2025-07-01,15,0.62,0.9998,-0.001,0.0255,0.412,0.287,10,0.065,0.6649977300000609,50.06878570325446,62
425,2025-07-01,15,0.62,0.9998,-0.001,0.0255,0.406,0.236,10,0.1,0.5376357300000745,50.143897490719944,62
425,2025-07-01,15,0.62,0.9998,-0.0005,0.0265,0.412,0.287,10,0.065,4.273106249999992,52.936040860556744,62
425,2025-07-01,15,0.62,0.9998,-0.0005,0.0265,0.406,0.236,10,0.1,7.165008049999999,52.620460687691086,62
425,2025-07-01,15,0.64,0.998,-0.001,0.0255,0.412,0.287,10,0.065,1.5749977300000717,49.532112860541574,62
425,2025-07-01,15,0.64,0.998,-0.001,0.0255,0.406,0.236,10,0.1,0.5376357300000745,50.143897490719944,62
425,2025-07-01,15,0.64,0.998,-0.0005,0.0265,0.412,0.287,10,0.065,8.043106249999976,52.152291167427734,62
425,2025-07-01,15,0.64,0.998,-0.0005,0.0265,0.406,0.236,10,0.1,7.875008050000032,52.24191491754032,62
425,2025-07-01,15,0.64,0.9998,-0.001,0.0255,0.412,0.287,10,0.065,0.6649977300000609,50.06878570325446,62
425,2025-07-01,15,0.64,0.9998,-0.001,0.0255,0.406,0.236,10,0.1,0.5376357300000745,50.143897490719944,62
425,2025-07-01,15,0.64,0.9998,-0.0005,0.0265,0.412,0.287,10,0.065,4.273106249999992,52.936040860556744,62
425,2025-07-01,15,0.64,0.9998,-0.0005,0.0265,0.406,0.236,10,0.1,7.165008049999999,52.620460687691086,62
425,2025-07-01,15,0.66,0.998,-0.001,0.0255,0.412,0.287,10,0.065,1.5749977300000717,49.532112860541574,62
425,2025-07-01,15,0.66,0.998,-0.001,0.0255,0.406,0.236,10,0.1,0.5376357300000745,50.143897490719944,62
425,2025-07-01,15,0.66,0.998,-0.0005,0.0265,0.412,0.287,10,0.065,8.043106249999976,52.152291167427734,62
425,2025-07-01,15,0.66,0.998,-0.0005,0.0265,0.406,0.236,10,0.1,7.875008050000032,52.24191491754032,62
425,2025-07-01,15,0.66,0.9998,-0.001,0.0255,0.412,0.287,10,0.065,0.6649977300000609,50.06878570325446,62
425,2025-07-01,15,0.66,0.9998,-0.001,0.0255,0.406,0.236,10,0.1,0.5376357300000745,50.143897490719944,62
425,2025-07-01,15,0.66,0.9998,-0.0005,0.0265,0.412,0.287,10,0.065,4.273106249999992,52.936040860556744,62
425,2025-07-01,15,0.66,0.9998,-0.0005,0.0265,0.406,0.236,10,0.1,7.165008049999999,52.620460687691086,62
425,2025-07-01,16,0.58,0.998,-0.001,0.0255,0.412,0.287,10,0.065,-18.722939610000033,52.81590374110947,61
425,2025-07-01,16,0.58,0.998,-0.001,0.0255,0.406,0.236,10,0.1,-19.498829210000036,53.34909197468966,61
425,2025-07-01,16,0.58,0.998,-0.0005,0.0265,0.412,0.287,10,0.065,-17.28523313000001,53.76151817093854,62
425,2025-07-01,16,0.58,0.998,-0.0005,0.0265,0.406,0.236,10,0.1,-17.50112273000003,53.90615978605096,62
425,2025-07-01,16,0.58,0.9998,-0.001,0.0255,0.412,0.287,10,0.065,-18.64293961000003,52.78488604348796,61
425,2025-07-01,16,0.58,0.9998,-0.001,0.0255,0.406,0.236,10,0.1,-19.188829210000037,53.18562325870562,61
425,2025-07-01,16,0.58,0.9998,-0.0005,0.0265,0.412,0.287,10,0.065,-16.52755440999998,53.43548993935697,62
425,2025-07-01,16,0.58,0.9998,-0.0005,0.0265,0.406,0.236,10,0.1,-17.49344400999998,54.06034959729102,62
425,2025-07-01,16,0.6,0.998,-0.001,0.0255,0.412,0.287,10,0.065,-18.722939610000033,52.81590374110947,61
425,2025-07-01,16,0.6,0.998,-0.001,0.0255,0.406,0.236,10,0.1,-19.498829210000036,53.34909197468966,61
425,2025-07-01,16,0.6,0.998,-0.0005,0.0265,0.412,0.287,10,0.065,-17.28523313000001,53.76151817093854,62
425,2025-07-01,16,0.6,0.998,-0.0005,0.0265,0.406,0.236,10,0.1,-17.50112273000003,53.90615978605096,62
425,2025-07-01,16,0.6,0.9998,-0.001,0.0255,0.412,0.287,10,0.065,-18.64293961000003,52.78488604348796,61
425,2025-07-01,16,0.6,0.9998,-0.001,0.0255,0.406,0.236,10,0.1,-19.188829210000037,53.18562325870562,61
425,2025-07-01,16,0.6,0.9998,-0.0005,0.0265,0.412,0.287,10,0.065,-16.52755440999998,53.43548993935697,62
425,2025-07-01,16,0.6,0.9998,-0.0005,0.0265,0.406,0.236,10,0.1,-17.49344400999998,54.06034959729102,62
425,2025-07-01,16,0.62,0.998,-0.001,0.0255,0.412,0.287,10,0.065,-18.722939610000033,52.81590374110947,61
425,2025-07-01,16,0.62,0.998,-0.001,0.0255,0.406,0.236,10,0.1,-19.498829210000036,53.34909197468966,61
425,2025-07-01,16,0.62,0.998,-0.0005,0.0265,0.412,0.287,10,0.065,-17.28523313000001,53.76151817093854,62
425,2025-07-01,16,0.62,0.998,-0.0005,0.0265,0.406,0.236,10,0.1,-17.50112273000003,53.90615978605096,62
425,2025-07-01,16,0.62,0.9998,-0.001,0.0255,0.412,0.287,10,0.065,-18.64293961000003,52.78488604348796,61
425,2025-07-01,16,0.62,0.9998,-0.001,0.0255,0.406,0.236,10,0.1,-19.188829210000037,53.18562325870562,61
425,2025-07-01,16,0.62,0.9998,-0.0005,0.0265,0.412,0.287,10,0.065,-16.52755440999998,53.43548993935697,62
425,2025-07-01,16,0.62,0.9998,-0.0005,0.0265,0.406,0.236,10,0.1,-17.49344400999998,54.06034959729102,62
425,2025-07-01,16,0.64,0.998,-0.001,0.0255,0.412,0.287,10,0.065,-18.722939610000033,52.81590374110947,61
425,2025-07-01,16,0.64,0.998,-0.001,0.0255,0.406,0.236,10,0.1,-19.498829210000036,53.34909197468966,61
425,2025-07-01,16,0.64,0.998,-0.0005,0.0265,0.412,0.287,10,0.065,-17.28523313000001,53.76151817093854,62
425,2025-07-01,16,0.64,0.998,-0.0005,0.0265,0.406,0.236,10,0.1,-17.50112273000003,53.90615978605096,62
425,2025-07-01,16,0.64,0.9998,-0.001,0.0255,0.412,0.287,10,0.065,-18.64293961000003,52.78488604348796,61
425,2025-07-01,16,0.64,0.9998,-0.001,0.0255,0.406,0.236,10,0.1,-19.188829210000037,53.18562325870562,61
425,2025-07-01,16,0.64,0.9998,-0.0005,0.0265,0.412,0.287,10,0.065,-16.52755440999998,53.43548993935697,62
425,2025-07-01,16,0.64,0.9998,-0.0005,0.0265,0.406,0.236,10,0.1,-17.49344400999998,54.06034959729102,62
425,2025-07-01,16,0.66,0.998,-0.001,0.0255,0.412,0.287,10,0.065,-18.722939610000033,52.81590374110947,61
425,2025-07-01,16,0.66,0.998,-0.001,0.0255,0.406,0.236,10,0.1,-19.498829210000036,53.34909197468966,61
425,2025-07-01,16,0.66,0.998,-0.0005,0.0265,0.412,0.287,10,0.065,-17.28523313000001,53.76151817093854,62
425,2025-07-01,16,0.66,0.998,-0.0005,0.0265,0.406,0.236,10,0.1,-17.50112273000003,53.90615978605096,62
425,2025-07-01,16,0.66,0.9998,-0.001,0.0255,0.412,0.287,10,0.065,-18.64293961000003,52.78488604348796,61
425,2025-07-01,16,0.66,0.9998,-0.001,0.0255,0.406,0.236,10,0.1,-19.188829210000037,53.18562325870562,61
425,2025-07-01,16,0.66,0.9998,-0.0005,0.0265,0.412,0.287,10,0.065,-16.52755440999998,53.43548993935697,62
425,2025-07-01,16,0.66,0.9998,-0.0005,0.0265,0.406,0.236,10,0.1,-17.49344400999998,54.06034959729102,62
