stage,hidden,epochs,lr,weight_decay,target_gt,seed,tag,alpha,threshold,alloc,gap_min,gap_max,max_broken_rate,min_red_rate,max_limit_down,max_pullback,ret_pct,dd_pct,trades,obj
stage2,92,460,0.0203,0.000274,0.012,441,random_local,14,0.6087,0.9982,-0.0011,0.0249,0.423,0.281,11,0.075,-51.239329070000004,65.62789704566485,57,-5990.986974549783
stage2,92,460,0.0203,0.000274,0.012,441,random_local,15,0.6432,0.9973,-0.0015,0.0252,0.408,0.305,10,0.074,17.906282050000044,39.6995418975138,56,-2810.438745651656
stage2,92,460,0.0203,0.000274,0.012,441,random_local,15,0.6267,0.9978,-0.0015,0.0267,0.417,0.302,11,0.062,-16.51582847999995,56.44488516768204,57,-4854.302048601844
stage2,92,460,0.0203,0.000274,0.012,441,random_local,14,0.6533,0.9984,-0.0017,0.0259,0.418,0.259,9,0.074,-53.91331242000006,56.03673797577034,56,-4842.721869512441
stage2,92,460,0.0203,0.000274,0.012,441,random_local,15,0.6489,0.9995,-0.0011,0.0267,0.421,0.299,11,0.066,-16.51582847999995,56.44488516768204,57,-4854.302048601844
stage2,92,460,0.0203,0.000274,0.012,441,random_local,16,0.6509,1.0,-0.0006,0.0269,0.404,0.301,9,0.065,-51.98297310000002,56.91297310000001,54,-4945.9397451
stage2,92,460,0.0203,0.000274,0.012,441,random_local,16,0.571,1.0,-0.0011,0.0249,0.419,0.289,9,0.073,-51.98297310000002,56.91297310000001,54,-4945.9397451
stage2,92,460,0.0203,0.000274,0.012,441,random_local,16,0.6757,0.9979,-0.0007,0.0257,0.418,0.299,11,0.074,-50.694482640000004,66.83658729643979,56,-6135.484958212775
stage2,92,460,0.0203,0.000274,0.012,441,random_local,14,0.6076,0.9976,-0.0007,0.0247,0.424,0.304,11,0.061,-57.503337570000056,70.52760903512922,57,-6585.216421785507
stage2,92,460,0.0203,0.000274,0.012,441,random_local,15,0.6082,1.0,-0.0012,0.0262,0.419,0.275,11,0.059,-16.51582847999995,56.44488516768204,57,-4854.302048601844
stage2,92,460,0.0203,0.000274,0.012,441,random_local,15,0.5931,0.9984,-0.0008,0.0257,0.401,0.294,12,0.063,-16.51582847999995,56.44488516768204,57,-4854.302048601844
stage2,92,460,0.0203,0.000274,0.012,441,random_local,14,0.6017,0.9996,-0.0012,0.0267,0.416,0.302,12,0.071,-41.07932907000003,56.49625336479113,58,-4885.029732844936
stage2,92,460,0.0203,0.000274,0.012,441,random_local,15,0.5766,0.9972,-0.0013,0.026,0.405,0.277,12,0.07,-17.40371794999995,55.11394927339266,57,-4695.47763075712
stage2,92,460,0.0203,0.000274,0.012,441,random_local,16,0.6688,0.9985,-0.0017,0.0269,0.419,0.27,9,0.057,-51.19297310000002,56.662973100000016,54,-4915.149745100002
stage2,92,460,0.0203,0.000274,0.012,441,random_local,15,0.6514,0.9993,-0.0008,0.026,0.406,0.258,9,0.063,-24.999759239999985,47.5266812948731,55,-3792.6015146247723
stage2,92,460,0.0203,0.000274,0.012,441,random_local,14,0.6422,1.0,-0.002,0.0245,0.409,0.274,9,0.067,-37.988009160000026,51.4475168940189,56,-4276.090036442267
stage2,92,460,0.0203,0.000274,0.012,441,random_local,16,0.5785,0.9971,-0.0007,0.0256,0.413,0.268,12,0.064,-50.694482640000004,66.83658729643979,56,-6135.484958212775
stage2,92,460,0.0203,0.000274,0.012,441,random_local,15,0.5854,1.0,-0.0017,0.0253,0.416,0.266,10,0.072,14.580136130000021,40.44036923889735,57,-2902.6641725376817
stage2,92,460,0.0203,0.000274,0.012,441,random_local,16,0.6629,0.9968,-0.0009,0.025,0.404,0.261,11,0.06,-48.23448264000001,66.83658729643979,56,-6133.024958212775
stage2,92,460,0.0203,0.000274,0.012,441,random_local,16,0.6328,0.9994,-0.0008,0.0245,0.418,0.262,9,0.073,-50.60285621999999,56.07285621999999,53,-4843.74560262
stage2,92,460,0.0203,0.000274,0.012,441,random_local,16,0.6195,1.0,-0.0018,0.0254,0.421,0.305,9,0.074,-51.98297310000002,56.91297310000001,54,-4945.9397451
stage2,92,460,0.0203,0.000274,0.012,441,random_local,15,0.6633,0.9985,-0.0014,0.0252,0.423,0.294,11,0.06,-11.735828479999943,56.44488516768204,57,-4849.522048601844
stage2,92,460,0.0203,0.000274,0.012,441,random_local,15,0.6675,0.9998,-0.0019,0.0267,0.424,0.296,9,0.056,-24.999759239999985,47.5266812948731,55,-3792.6015146247723
stage2,92,460,0.0203,0.000274,0.012,441,random_local,16,0.5973,1.0,-0.0005,0.0255,0.406,0.258,9,0.058,-51.98297310000002,56.91297310000001,54,-4945.9397451
stage2,92,460,0.0203,0.000274,0.012,441,random_local,16,0.6609,1.0,-0.0017,0.025,0.403,0.304,10,0.072,-32.44159207999998,55.614523985605615,56,-4770.5844703526745
stage2,92,460,0.0203,0.000274,0.012,441,random_local,14,0.6784,1.0,-0.0016,0.025,0.402,0.261,8,0.063,-56.780342800000064,58.77167108652108,54,-5173.78087318253
stage2,92,460,0.0203,0.000274,0.012,441,random_local,15,0.6257,0.9985,-0.0008,0.0259,0.416,0.302,11,0.072,-16.51582847999995,56.44488516768204,57,-4854.302048601844
stage2,92,460,0.0203,0.000274,0.012,441,random_local,15,0.5819,0.998,-0.0012,0.0249,0.415,0.248,12,0.072,-11.735828479999943,56.44488516768204,57,-4849.522048601844
stage2,92,460,0.0203,0.000274,0.012,441,random_local,14,0.6531,0.997,-0.0019,0.0253,0.402,0.255,9,0.066,-58.61492729000002,60.521727835543274,56,-5385.6222675551935
stage2,92,460,0.0203,0.000274,0.012,441,random_local,14,0.603,1.0,-0.0007,0.0266,0.414,0.252,8,0.064,-63.25860187000005,67.54612407707722,50,-6233.1934911192675
stage2,92,460,0.0203,0.000274,0.012,441,random_local,14,0.6067,1.0,-0.001,0.026,0.403,0.296,9,0.064,-55.223312420000035,57.2863802537442,55,-4993.988942869305
stage2,92,460,0.0203,0.000274,0.012,441,random_local,15,0.567,0.9986,-0.0018,0.0257,0.412,0.26,12,0.073,-19.559863869999983,55.9967364208837,58,-4803.568234376044
stage2,92,460,0.0203,0.000274,0.012,441,random_local,16,0.6485,0.9991,-0.0008,0.0267,0.419,0.305,8,0.057,-63.506113800000044,67.16611380000003,49,-6187.839769800004
stage2,92,460,0.0203,0.000274,0.012,441,random_local,14,0.6045,0.9974,-0.0012,0.0249,0.419,0.262,11,0.059,-51.239329070000004,65.62789704566485,57,-5990.986974549783
stage2,92,460,0.0203,0.000274,0.012,441,random_local,15,0.6136,0.9982,-0.001,0.0247,0.401,0.296,11,0.063,8.174526020179984,61.2069736081629,58,-5401.0623069593685
stage2,92,460,0.0203,0.000274,0.012,441,random_local,14,0.5831,0.9971,-0.0016,0.0255,0.411,0.288,11,0.059,-52.41541122000001,64.55128728242211,59,-5862.969885110654
stage2,92,460,0.0203,0.000274,0.012,441,random_local,14,0.6536,0.9976,-0.0007,0.026,0.408,0.279,11,0.056,-60.47727449000006,69.407966036323,56,-6453.833198848761
stage2,92,460,0.0203,0.000274,0.012,441,random_local,14,0.6597,0.9988,-0.0009,0.0252,0.412,0.291,11,0.067,-50.739329070000004,65.14993222490287,57,-5933.131196058345
stage2,92,460,0.0203,0.000274,0.012,441,random_local,15,0.6442,1.0,-0.0015,0.0257,0.41,0.277,11,0.067,-16.51582847999995,56.44488516768204,57,-4854.302048601844
stage2,92,460,0.0203,0.000274,0.012,441,random_local,14,0.6746,1.0,-0.0007,0.0252,0.411,0.262,9,0.057,-62.181257840000015,63.92374114280265,54,-5797.430194976318
stage2,92,460,0.0203,0.000274,0.012,441,random_local,16,0.5695,0.9991,-0.0018,0.0266,0.401,0.275,8,0.069,-63.506113800000044,67.16611380000003,49,-6187.839769800004
stage2,92,460,0.0203,0.000274,0.012,441,random_local,14,0.6036,0.9991,-0.001,0.0269,0.419,0.272,12,0.074,-41.07932907000003,56.49625336479113,58,-4885.029732844936
stage2,92,460,0.0203,0.000274,0.012,441,random_local,16,0.6116,0.9985,-0.0016,0.0251,0.423,0.291,12,0.061,-33.62159208,58.36019416844434,58,-5101.244892293321
stage2,92,460,0.0203,0.000274,0.012,441,random_local,14,0.6028,0.9996,-0.0019,0.0259,0.405,0.292,11,0.058,-55.957933660000016,68.2200786274693,59,-6306.767368956317
stage2,92,460,0.0203,0.000274,0.012,441,random_local,16,0.6187,0.9997,-0.0014,0.0265,0.419,0.264,11,0.061,-50.694482640000004,66.83658729643979,56,-6135.484958212775
stage2,92,460,0.0203,0.000274,0.012,441,random_local,16,0.5741,0.9988,-0.0019,0.0249,0.401,0.26,8,0.062,-60.156827440000036,63.81682744000003,50,-5782.576120240004
stage2,92,460,0.0203,0.000274,0.012,441,random_local,15,0.6303,1.0,-0.0008,0.026,0.42,0.282,10,0.064,22.81417152000005,36.725003209522924,56,-2448.586213622751
stage2,92,460,0.0203,0.000274,0.012,441,random_local,15,0.6529,0.9969,-0.0018,0.0269,0.401,0.253,12,0.062,-19.729863869999985,56.05568030427391,58,-4810.81150038287
stage2,92,460,0.0203,0.000274,0.012,441,random_local,14,0.5724,1.0,-0.0011,0.0247,0.415,0.254,10,0.058,-2.952410939999972,46.29408551132347,56,-3622.6426722988167
stage2,92,460,0.0203,0.000274,0.012,441,random_local,16,0.5783,1.0,-0.0017,0.0258,0.42,0.282,8,0.06,-63.506113800000044,67.16611380000003,49,-6187.839769800004
stage2,92,460,0.0203,0.000274,0.012,441,random_local,16,0.6326,0.9987,-0.0016,0.0251,0.409,0.266,12,0.061,-50.50159207999998,68.86040889323009,57,-6378.1506592676105
stage2,92,460,0.0203,0.000274,0.012,441,random_local,15,0.6572,0.9972,-0.0019,0.0248,0.41,0.272,11,0.066,8.895546969999991,56.01556898226728,58,-4777.372730902074
stage2,92,460,0.0203,0.000274,0.012,441,random_local,15,0.594,0.9972,-0.0019,0.0269,0.405,0.301,11,0.063,-19.729863869999985,56.05568030427391,58,-4810.81150038287
stage2,92,460,0.0203,0.000274,0.012,441,random_local,15,0.5858,0.9987,-0.0017,0.0246,0.407,0.305,10,0.067,32.925546969999964,45.83546074851095,58,-3531.7297428513134
stage2,92,460,0.0203,0.000274,0.012,441,random_local,16,0.6511,0.9974,-0.0014,0.0269,0.415,0.297,8,0.064,-63.32611380000003,66.98611380000004,49,-6166.059769800006
stage2,92,460,0.0203,0.000274,0.012,441,random_local,15,0.5684,1.0,-0.0011,0.0267,0.404,0.286,11,0.061,-16.51582847999995,56.44488516768204,57,-4854.302048601844
stage2,92,460,0.0203,0.000274,0.012,441,random_local,15,0.6108,0.9975,-0.001,0.0251,0.406,0.286,8,0.073,-28.80678961999994,52.79412517673617,53,-4428.501810828341
stage2,92,460,0.0203,0.000274,0.012,441,random_local,15,0.6689,0.998,-0.0016,0.027,0.405,0.269,12,0.065,-17.909863869999974,55.9967364208837,58,-4801.918234376043
stage2,92,460,0.0203,0.000274,0.012,441,random_local,14,0.5661,0.9997,-0.0013,0.0264,0.418,0.249,11,0.064,-51.67932907,63.93405680366624,58,-5788.166145509948
stage2,92,460,0.0203,0.000274,0.012,441,random_local,15,0.5874,1.0,-0.0013,0.0249,0.402,0.26,9,0.072,-24.999759239999985,47.5266812948731,55,-3792.6015146247723
stage2,92,460,0.0203,0.000274,0.012,441,random_local,15,0.5684,0.9989,-0.0012,0.0262,0.416,0.277,12,0.057,-3.7558284799999453,50.036651739624425,59,-4072.5540372349305
stage2,92,460,0.0203,0.000274,0.012,441,random_local,16,0.6291,1.0,-0.0016,0.0252,0.415,0.263,8,0.065,-60.156827440000036,63.81682744000003,50,-5782.576120240004
stage2,92,460,0.0203,0.000274,0.012,441,random_local,15,0.6116,0.9999,-0.0013,0.0247,0.405,0.302,9,0.059,3.435104309999959,45.59056965596739,55,-3531.8332544060872
stage2,92,460,0.0203,0.000274,0.012,441,random_local,15,0.6723,0.9985,-0.0014,0.0263,0.405,0.294,10,0.063,22.81417152000005,36.725003209522924,56,-2448.586213622751
stage2,92,460,0.0203,0.000274,0.012,441,random_local,15,0.6418,1.0,-0.0017,0.0265,0.423,0.268,12,0.067,3.3301361300000387,44.015550245333976,59,-3342.935893310077
stage2,92,460,0.0203,0.000274,0.012,441,random_local,14,0.5674,0.9996,-0.0006,0.0251,0.406,0.271,11,0.074,-60.18727449000008,70.74123632581697,56,-6613.535633588037
stage2,92,460,0.0203,0.000274,0.012,441,random_local,14,0.5746,0.9971,-0.0013,0.0249,0.402,0.272,8,0.065,-56.780342800000064,58.77167108652108,54,-5173.78087318253
stage2,92,460,0.0203,0.000274,0.012,441,random_local,16,0.5768,0.9982,-0.0011,0.0247,0.413,0.258,11,0.063,-52.45724169999999,69.76011994104923,55,-6488.071634625908
stage2,92,460,0.0203,0.000274,0.012,441,random_local,15,0.6342,0.9977,-0.0008,0.0261,0.403,0.287,8,0.07,-36.945362339999946,57.033941979811885,53,-4945.4183999174265
stage2,92,460,0.0203,0.000274,0.012,441,random_local,16,0.6588,1.0,-0.0019,0.0263,0.422,0.267,11,0.066,-52.961592079999974,68.86040889323009,57,-6380.610659267611
stage2,92,460,0.0203,0.000274,0.012,441,random_local,16,0.6367,0.997,-0.0015,0.0249,0.414,0.282,11,0.072,-48.23448264000001,66.83658729643979,56,-6133.024958212775
stage2,92,460,0.0203,0.000274,0.012,441,random_local,14,0.6271,0.9995,-0.0016,0.0263,0.407,0.301,8,0.065,-59.289629160000054,61.16534308881051,54,-5463.530799817261
stage2,92,460,0.0203,0.000274,0.012,441,random_local,16,0.6059,0.9979,-0.0005,0.0258,0.402,0.26,10,0.065,-34.51448264,54.01176363091197,55,-4580.326118349437
stage2,92,460,0.0203,0.000274,0.012,441,random_local,14,0.6235,1.0,-0.0007,0.0249,0.424,0.271,9,0.069,-62.181257840000015,63.92374114280265,54,-5797.430194976318
stage2,92,460,0.0203,0.000274,0.012,441,random_local,14,0.6769,0.9975,-0.0009,0.0268,0.413,0.262,8,0.064,-59.64962916000006,61.50875623390256,53,-5505.1003772283075
stage2,92,460,0.0203,0.000274,0.012,441,random_local,16,0.6009,1.0,-0.0006,0.0261,0.415,0.3,11,0.068,-50.694482640000004,66.83658729643979,56,-6135.484958212775
stage2,92,460,0.0203,0.000274,0.012,441,random_local,15,0.6693,0.9973,-0.0011,0.0248,0.402,0.295,9,0.055,3.5751043099999658,45.562742739601646,55,-3528.354024442198
stage2,92,460,0.0203,0.000274,0.012,441,random_local,14,0.567,1.0,-0.0015,0.0251,0.423,0.278,12,0.073,-34.44932907000003,53.85486882900119,59,-4561.433588550143
stage2,92,460,0.0203,0.000274,0.012,441,random_local,16,0.6007,0.9997,-0.002,0.0256,0.416,0.283,10,0.071,-36.06159207999997,55.614523985605615,56,-4774.204470352674
stage2,92,460,0.0203,0.000274,0.012,441,random_local,16,0.6503,1.0,-0.001,0.0269,0.413,0.268,8,0.067,-63.506113800000044,67.16611380000003,49,-6187.839769800004
stage2,92,460,0.0203,0.000274,0.012,441,random_local,16,0.6507,0.9998,-0.0015,0.0261,0.404,0.298,11,0.071,-50.694482640000004,66.83658729643979,56,-6135.484958212775
stage2,92,460,0.0203,0.000274,0.012,441,random_local,14,0.5841,0.9972,-0.0015,0.0266,0.405,0.26,8,0.074,-59.289629160000054,61.16534308881051,54,-5463.530799817261
stage2,92,460,0.0203,0.000274,0.012,441,random_local,15,0.5835,0.998,-0.0017,0.0257,0.422,0.296,11,0.073,-19.559863869999983,55.9967364208837,58,-4803.568234376044
stage2,92,460,0.0203,0.000274,0.012,441,random_local,14,0.5883,0.9984,-0.0017,0.0258,0.412,0.269,11,0.068,-52.41541122000001,64.55128728242211,59,-5862.969885110654
stage2,92,460,0.0203,0.000274,0.012,441,random_local,14,0.5954,0.9995,-0.0013,0.0253,0.414,0.251,8,0.063,-56.780342800000064,58.77167108652108,54,-5173.78087318253
stage2,92,460,0.0203,0.000274,0.012,441,random_local,15,0.6354,0.9995,-0.0019,0.0252,0.405,0.281,10,0.069,14.580136130000021,40.44036923889735,57,-2902.6641725376817
stage2,92,460,0.0203,0.000274,0.012,441,random_local,14,0.6579,0.9996,-0.0015,0.0266,0.417,0.284,8,0.073,-59.289629160000054,61.16534308881051,54,-5463.530799817261
stage2,92,460,0.0203,0.000274,0.012,441,random_local,14,0.5996,0.9995,-0.0016,0.0248,0.406,0.251,10,0.062,-3.1995203799999983,47.566234531614555,58,-3775.547664173747
stage2,92,460,0.0203,0.000274,0.012,441,random_local,14,0.6084,0.9987,-0.0015,0.0257,0.403,0.256,9,0.06,-53.91331242000006,56.03673797577034,56,-4842.721869512441
stage2,92,460,0.0203,0.000274,0.012,441,random_local,14,0.5883,0.9971,-0.0008,0.0261,0.423,0.269,9,0.061,-54.34331242000003,56.44692589907473,55,-4892.374420308968
stage2,92,460,0.0203,0.000274,0.012,441,random_local,16,0.5783,0.9978,-0.0015,0.0268,0.418,0.287,11,0.069,-50.694482640000004,66.83658729643979,56,-6135.484958212775
stage2,92,460,0.0203,0.000274,0.012,441,random_local,15,0.6063,1.0,-0.0012,0.0253,0.408,0.253,12,0.056,-11.735828479999943,56.44488516768204,57,-4849.522048601844
stage2,92,460,0.0203,0.000274,0.012,441,random_local,14,0.5801,0.9984,-0.0009,0.0254,0.402,0.301,9,0.069,-54.34331242000003,56.44692589907473,55,-4892.374420308968
stage2,92,460,0.0203,0.000274,0.012,441,random_local,16,0.6031,0.9974,-0.0007,0.0267,0.409,0.264,11,0.064,-50.694482640000004,66.83658729643979,56,-6135.484958212775
stage2,92,460,0.0203,0.000274,0.012,441,random_local,16,0.5978,0.9971,-0.0018,0.0262,0.422,0.269,10,0.066,-34.921592079999975,55.0004763408813,56,-4699.378752985755
stage2,80,500,0.023,0.000247,0.01,445,random_local,16,0.67,0.9982,-0.0011,0.0246,0.407,0.305,10,0.062,-24.796539679999984,50.38733472353199,56,-4135.676706503839
stage2,80,500,0.023,0.000247,0.01,445,random_local,14,0.664,0.9984,-0.0014,0.026,0.401,0.258,10,0.062,-17.43644445999999,37.90642774763468,55,-2630.607774176162
stage2,80,500,0.023,0.000247,0.01,445,random_local,14,0.5778,0.998,-0.0011,0.0255,0.414,0.274,11,0.074,-35.74707506,54.87395608318696,58,-4685.021805042435
stage2,80,500,0.023,0.000247,0.01,445,random_local,15,0.6034,0.9984,-0.002,0.0245,0.415,0.258,10,0.073,61.381886480000006,40.84581815181688,58,-2904.5162917380253
stage2,80,500,0.023,0.000247,0.01,445,random_local,15,0.6586,0.9984,-0.0012,0.0259,0.413,0.298,11,0.056,-25.012011239999975,54.74251255927843,60,-4658.513518353411
stage2,80,500,0.023,0.000247,0.01,445,random_local,16,0.6456,0.9997,-0.0018,0.0262,0.411,0.248,10,0.073,-32.48458573999996,42.42608671503826,59,-3188.0149915445913
stage2,80,500,0.023,0.000247,0.01,445,random_local,15,0.5964,1.0,-0.0016,0.0259,0.419,0.25,12,0.067,-33.89125811999995,55.040123060442625,60,-4703.106025373116
stage2,80,500,0.023,0.000247,0.01,445,random_local,14,0.6668,0.997,-0.0011,0.0255,0.423,0.249,10,0.063,-8.247075059999986,41.248969317157666,55,-3022.52339311892
stage2,80,500,0.023,0.000247,0.01,445,random_local,16,0.625,0.9982,-0.0013,0.0252,0.402,0.256,9,0.072,-4.0097633399999495,37.946062465069815,55,-2621.937259148378
stage2,80,500,0.023,0.000247,0.01,445,random_local,15,0.6202,0.998,-0.0009,0.0269,0.405,0.301,12,0.065,-18.89096148999996,51.33497186423484,61,-4243.487585198181
stage2,80,500,0.023,0.000247,0.01,445,random_local,14,0.6162,0.997,-0.0019,0.0253,0.415,0.254,12,0.059,-4.962289899999961,43.57391462722425,59,-3298.2320451669098
stage2,80,500,0.023,0.000247,0.01,445,random_local,15,0.5948,1.0,-0.0007,0.0263,0.423,0.25,8,0.069,39.48920550000003,39.45845681491245,55,-2759.9256122894944
stage2,80,500,0.023,0.000247,0.01,445,random_local,15,0.6148,1.0,-0.0014,0.0251,0.405,0.291,8,0.064,54.64159867999996,39.961134890609465,52,-2805.094588193136
stage2,80,500,0.023,0.000247,0.01,445,random_local,14,0.6587,0.9972,-0.0007,0.0247,0.417,0.284,12,0.075,-6.441566619999972,49.500237698685936,58,-4010.8700904623124
stage2,80,500,0.023,0.000247,0.01,445,random_local,14,0.6396,0.9972,-0.0008,0.0246,0.4,0.277,8,0.063,45.242185280000015,40.79842328218394,50,-2914.968608582073
stage2,80,500,0.023,0.000247,0.01,445,random_local,16,0.5633,0.9969,-0.0009,0.0247,0.42,0.247,8,0.068,16.214627720000017,40.11879670367895,52,-2862.4409767214747
stage2,80,500,0.023,0.000247,0.01,445,random_local,14,0.6263,0.9999,-0.0011,0.0257,0.41,0.295,8,0.062,18.207679799999998,38.53950434436695,51,-2670.932841524034
stage2,80,500,0.023,0.000247,0.01,445,random_local,16,0.6673,1.0,-0.0016,0.027,0.4,0.26,9,0.066,10.901678850000017,44.99700777079776,58,-3453.139253645731
stage2,80,500,0.023,0.000247,0.01,445,random_local,14,0.6403,0.9993,-0.0009,0.0251,0.417,0.3,9,0.063,26.685242620000025,37.31624055106914,54,-2515.6636235082974
stage2,80,500,0.023,0.000247,0.01,445,random_local,14,0.6635,0.9992,-0.0018,0.0252,0.417,0.256,9,0.072,32.07185090000002,40.38740426904662,54,-2878.8166613855947
stage2,80,500,0.023,0.000247,0.01,445,random_local,15,0.5614,1.0,-0.0009,0.0261,0.409,0.295,10,0.057,24.327988759999997,39.080913701819966,58,-2729.781655458396
stage2,80,500,0.023,0.000247,0.01,445,random_local,14,0.6207,0.9976,-0.0013,0.0249,0.411,0.256,11,0.066,-13.341407979999985,49.85835270035394,58,-4060.7437320224726
stage2,80,500,0.023,0.000247,0.01,445,random_local,15,0.5884,1.0,-0.0014,0.0253,0.413,0.289,12,0.062,-4.291658720000036,51.34883080542726,59,-4230.551355371271
stage2,80,500,0.023,0.000247,0.01,445,random_local,16,0.6512,1.0,-0.0009,0.0261,0.408,0.252,12,0.07,-37.81970083,45.671030851772684,59,-3582.743403042722
stage2,80,500,0.023,0.000247,0.01,445,random_local,15,0.6347,1.0,-0.0006,0.0256,0.408,0.266,12,0.058,-3.3492580459399734,54.53172466464344,59,-4611.556217803152
stage2,80,500,0.023,0.000247,0.01,445,random_local,14,0.6473,1.0,-0.0008,0.0265,0.401,0.258,8,0.068,12.635519020000018,39.08011373847811,54,-2741.378129597373
stage2,80,500,0.023,0.000247,0.01,445,random_local,15,0.651,0.9985,-0.0012,0.0265,0.403,0.272,9,0.062,72.72094595999998,35.92226281065123,57,-2302.3505913181484
stage2,80,500,0.023,0.000247,0.01,445,random_local,16,0.651,0.9971,-0.0006,0.0267,0.42,0.304,9,0.074,14.831886210000022,45.69585713144795,59,-3533.0709695637543
stage2,80,500,0.023,0.000247,0.01,445,random_local,16,0.6727,0.9984,-0.0013,0.0265,0.416,0.27,11,0.067,-45.42694433,46.101463722843185,60,-3642.0025910711825
stage2,80,500,0.023,0.000247,0.01,445,random_local,14,0.5664,0.9987,-0.0016,0.0253,0.418,0.267,11,0.056,-41.37924438000001,53.50275187219257,58,-4526.109469043108
stage2,80,500,0.023,0.000247,0.01,445,random_local,14,0.6503,1.0,-0.0019,0.0248,0.419,0.252,10,0.075,55.82275809999997,39.856082877812284,56,-2791.307187237474
