strategy,signal_date,buy_date,sell_date,stock_code,stock_name,pick_rank,score,raw_prob,board_count,buy_price,sell_price,buy_fee,sell_fee,pnl,pnl_pct,equity_after,sell_logic
score_rawprob,2025-02-27,2025-02-28,2025-03-03,301003,江苏博云,1,0.9999999999999711,0.5193405391997171,2,31.17675459,26.93265066,5.0,5.0,-434.4103930000001,-0.13911480674303403,4603.277822000007,T+2收盘上涨-13.61%未触发延长，T+2收盘卖出
score_rawprob,2025-03-05,2025-03-06,2025-03-07,605066,天正电气,1,1.0,0.5823064472623078,3,9.67235,8.77282145,5.0,5.0,-369.81142,-0.09546131845098271,4233.466402000007,T+2收盘上涨-9.30%未触发延长，T+2收盘卖出
score_rawprob,2025-03-10,2025-03-11,2025-03-12,002760,凤形股份,1,0.9999906575439471,0.4310608206420851,3,25.0,25.7,5.0,5.0,60.0,0.023952095808383235,4293.466402000007,T+2收盘上涨2.80%未触发延长，T+2收盘卖出
score_rawprob,2025-03-14,2025-03-17,2025-03-18,300065,海兰信,1,0.9999999999999996,0.5425063409757553,1,16.5,17.3,5.0,5.0,150.0,0.0453857791225416,4443.466402000007,T+2收盘上涨4.85%未触发延长，T+2收盘卖出
score_rawprob,2025-03-19,2025-03-20,2025-03-24,002342,巨力索具,1,0.9999999999999947,0.5289076173214795,5,5.39,6.29,5.0,5.0,710.0,0.1644660643965717,5153.466402000007,T+2收盘上涨18.55%>=6%，延长到T+3收盘卖出
score_rawprob,2025-03-26,2025-03-27,2025-03-28,600610,中毅达,1,0.9999999995514615,0.48204236964100144,3,11.17,10.49,5.0,5.0,-282.0,-0.06304493628437291,4871.466402000007,T+2收盘上涨-6.09%未触发延长，T+2收盘卖出
score_rawprob,2025-03-31,2025-04-01,2025-04-02,603579,荣泰健康,1,1.0,0.6012709505181877,4,28.561549,23.30228446,5.0,5.0,-535.9264540000004,-0.18731123365603183,4335.539948000007,T+2收盘上涨-18.41%未触发延长，T+2收盘卖出
score_rawprob,2025-04-07,2025-04-08,2025-04-10,300967,晓鸣股份,1,1.0,0.9307165316556741,1,20.6808008,23.49101488,5.0,5.0,552.0428160000001,0.1333063186814779,4887.582764000007,T+2收盘上涨18.61%>=6%，延长到T+3收盘卖出
score_rawprob,2025-04-11,2025-04-14,2025-04-15,002286,保龄宝,1,0.9996091070353594,0.40307213673628994,2,8.3608392,7.962704,5.0,5.0,-209.0675999999994,-0.04995140750045693,4678.515164000008,T+2收盘上涨-4.76%未触发延长，T+2收盘卖出
score_rawprob,2025-04-16,2025-04-17,2025-04-18,300605,恒锋信息,1,0.9999999999999672,0.5189703767800973,1,14.86,14.43,5.0,5.0,-139.0,-0.03114496975128837,4539.515164000008,T+2收盘上涨-2.89%未触发延长，T+2收盘卖出
score_rawprob,2025-04-21,2025-04-22,2025-04-23,002629,仁智股份,1,0.9999996508315486,0.4512415902384078,2,5.71,5.64,5.0,5.0,-59.0,-0.01474262868565717,4480.515164000008,T+2收盘上涨-1.23%未触发延长，T+2收盘卖出
score_rawprob,2025-04-24,2025-04-25,2025-04-28,600615,鑫源智造,1,0.9999999999995826,0.5082752615818571,2,12.0833285,9.69166279,5.0,5.0,-727.4997130000002,-0.20041322413200416,3753.0154510000075,T+2收盘上涨-19.79%未触发延长，T+2收盘卖出
