操作日期,操作时间,股票代码,股票名称,操作（买or卖）,操作价格,操作原因,总资产
2025-02-17,09:30:00,300153,科泰电源,buy,21.480,"model=mlp_h48_e300_gt0, alpha=5; score>=threshold; gap_filter=[-2.00%, 3.00%], max_board=None; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=80%; T signal -> T+1 open buy, limit-up open is unfilled.",9646.37
2025-02-18,15:00:00,300153,科泰电源,sell,22.140,固定规则：T+2收盘卖出（买入后第1个可卖日） (no intraday-high optimization).,9839.37
2025-02-20,09:30:00,003005,竞业达,buy,29.599,"model=mlp_h48_e300_gt0, alpha=5; score>=threshold; gap_filter=[-2.00%, 3.00%], max_board=None; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=80%; T signal -> T+1 open buy, limit-up open is unfilled.",9834.37
2025-02-21,15:00:00,003005,竞业达,sell,28.759,固定规则：T+2收盘卖出（买入后第1个可卖日） (no intraday-high optimization).,9661.24
2025-02-25,09:30:00,300126,锐奇股份,buy,8.190,"model=mlp_h48_e300_gt0, alpha=5; score>=threshold; gap_filter=[-2.00%, 3.00%], max_board=None; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=80%; T signal -> T+1 open buy, limit-up open is unfilled.",9656.24
2025-02-26,15:00:00,300126,锐奇股份,sell,8.400,固定规则：T+2收盘卖出（买入后第1个可卖日） (no intraday-high optimization).,9840.24
2025-02-28,09:30:00,600167,联美控股,buy,5.949,"model=mlp_h48_e300_gt0, alpha=5; score>=threshold; gap_filter=[-2.00%, 3.00%], max_board=None; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=80%; T signal -> T+1 open buy, limit-up open is unfilled.",9835.24
2025-03-03,15:00:00,600167,联美控股,sell,5.601,固定规则：T+2收盘卖出（买入后第1个可卖日） (no intraday-high optimization).,9378.29
2025-03-05,09:30:00,002227,奥特迅,buy,15.500,"model=mlp_h48_e300_gt0, alpha=5; score>=threshold; gap_filter=[-2.00%, 3.00%], max_board=None; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=80%; T signal -> T+1 open buy, limit-up open is unfilled.",9373.29
2025-03-06,15:00:00,002227,奥特迅,sell,14.050,固定规则：T+2收盘卖出（买入后第1个可卖日） (no intraday-high optimization).,8788.29
2025-03-11,09:30:00,300451,创业慧康,buy,7.940,"model=mlp_h48_e300_gt0, alpha=5; score>=threshold; gap_filter=[-2.00%, 3.00%], max_board=None; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=80%; T signal -> T+1 open buy, limit-up open is unfilled.",8783.29
2025-03-12,15:00:00,300451,创业慧康,sell,7.710,固定规则：T+2收盘卖出（买入后第1个可卖日） (no intraday-high optimization).,8594.29
2025-03-14,09:30:00,603102,百合股份,buy,38.935,"model=mlp_h48_e300_gt0, alpha=5; score>=threshold; gap_filter=[-2.00%, 3.00%], max_board=None; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=80%; T signal -> T+1 open buy, limit-up open is unfilled.",8589.29
2025-03-17,15:00:00,603102,百合股份,sell,38.591,固定规则：T+2收盘卖出（买入后第1个可卖日） (no intraday-high optimization).,8549.88
2025-03-19,09:30:00,300713,英可瑞,buy,20.900,"model=mlp_h48_e300_gt0, alpha=5; score>=threshold; gap_filter=[-2.00%, 3.00%], max_board=None; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=80%; T signal -> T+1 open buy, limit-up open is unfilled.",8544.88
2025-03-20,15:00:00,300713,英可瑞,sell,20.600,固定规则：T+2收盘卖出（买入后第1个可卖日） (no intraday-high optimization).,8449.88
2025-03-27,09:30:00,002757,南兴股份,buy,21.114,"model=mlp_h48_e300_gt0, alpha=5; score>=threshold; gap_filter=[-2.00%, 3.00%], max_board=None; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=80%; T signal -> T+1 open buy, limit-up open is unfilled.",8444.88
2025-03-28,15:00:00,002757,南兴股份,sell,19.994,固定规则：T+2收盘卖出（买入后第1个可卖日） (no intraday-high optimization).,8104.02
2025-04-10,09:30:00,688722,同益中,buy,17.440,"model=mlp_h48_e300_gt0, alpha=5; score>=threshold; gap_filter=[-2.00%, 3.00%], max_board=None; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=80%; T signal -> T+1 open buy, limit-up open is unfilled.",8099.02
2025-04-11,15:00:00,688722,同益中,sell,17.321,固定规则：T+2收盘卖出（买入后第1个可卖日） (no intraday-high optimization).,8058.15
2025-04-15,09:30:00,002127,南极电商,buy,4.211,"model=mlp_h48_e300_gt0, alpha=5; score>=threshold; gap_filter=[-2.00%, 3.00%], max_board=None; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=80%; T signal -> T+1 open buy, limit-up open is unfilled.",8053.15
2025-04-16,15:00:00,002127,南极电商,sell,3.933,固定规则：T+2收盘卖出（买入后第1个可卖日） (no intraday-high optimization).,7632.04
2025-04-21,09:30:00,300322,硕贝德,buy,13.780,"model=mlp_h48_e300_gt0, alpha=5; score>=threshold; gap_filter=[-2.00%, 3.00%], max_board=None; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=80%; T signal -> T+1 open buy, limit-up open is unfilled.",7627.04
2025-04-22,15:00:00,300322,硕贝德,sell,13.790,固定规则：T+2收盘卖出（买入后第1个可卖日） (no intraday-high optimization).,7626.04
2025-04-25,09:30:00,000601,韶能股份,buy,6.410,"model=mlp_h48_e300_gt0, alpha=5; score>=threshold; gap_filter=[-2.00%, 3.00%], max_board=None; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=80%; T signal -> T+1 open buy, limit-up open is unfilled.",7621.04
2025-04-28,15:00:00,000601,韶能股份,sell,6.860,固定规则：T+2收盘卖出（买入后第1个可卖日） (no intraday-high optimization).,8021.04
